onset	duration	sample	trial_type	response_time	stim_file	value	correct
7.3680000000	n/a	7368	ignore	n/a	n/a	n/a	n/a
10.4680000000	n/a	10468	ignore	n/a	n/a	n/a	n/a
13.4840000000	n/a	13484	ignore	n/a	n/a	n/a	n/a
31.2010000000	n/a	31201	ignore	n/a	n/a	n/a	n/a
34.3010000000	n/a	34301	ignore	n/a	n/a	n/a	n/a
37.2880000000	n/a	37288	ignore	n/a	n/a	n/a	n/a
54.6350000000	n/a	54635	NeuStim	n/a	n/a	n/a	n/a
57.7350000000	n/a	57735	NeuNonAlcP1000	n/a	n/a	n/a	n/a
62.7220000000	n/a	62722	NeuNonAlcP1000	n/a	n/a	n/a	n/a
74.1510000000	n/a	74151	PosStim	n/a	n/a	n/a	n/a
77.1850000000	n/a	77185	PosAlcStimWithoutStartle	n/a	n/a	n/a	n/a
93.0680000000	n/a	93068	NeuStim	n/a	n/a	n/a	n/a
96.1680000000	n/a	96168	NeuAlcP2000	n/a	n/a	n/a	n/a
100.1550000000	n/a	100155	NeuAlcP2000	n/a	n/a	n/a	n/a
111.3010000000	n/a	111301	NegStim	n/a	n/a	n/a	n/a
114.4010000000	n/a	114401	NegNonAlcP2000	n/a	n/a	n/a	n/a
118.3880000000	n/a	118388	NegNonAlcP2000	n/a	n/a	n/a	n/a
127.8680000000	n/a	127868	NeuStim	n/a	n/a	n/a	n/a
130.9010000000	n/a	130901	NeuNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
144.1010000000	n/a	144101	PosStim	n/a	n/a	n/a	n/a
147.2010000000	n/a	147201	PosNonAlcP1000	n/a	n/a	n/a	n/a
152.1880000000	n/a	152188	PosNonAlcP1000	n/a	n/a	n/a	n/a
162.3840000000	n/a	162384	NeuStim	n/a	n/a	n/a	n/a
165.4840000000	n/a	165484	NeuAlcP1000	n/a	n/a	n/a	n/a
170.4720000000	n/a	170472	NeuAlcP1000	n/a	n/a	n/a	n/a
180.7510000000	n/a	180751	NegStim	n/a	n/a	n/a	n/a
183.7840000000	n/a	183784	NegNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
