onset	duration	sample	trial_type	response_time	stim_file	value	correct
7.5170000000	n/a	7517	ignore	1998	n/a	n/a	1
10.5840000000	n/a	10584	ignore	1000	n/a	n/a	1
12.5840000000	n/a	12584	ignore	1700	n/a	n/a	1
14.2840000000	n/a	14284	ignore	1231	n/a	n/a	1
16.5840000000	n/a	16584	ignore	1000	n/a	n/a	1
18.5840000000	n/a	18584	ignore	1700	n/a	n/a	1
20.2840000000	n/a	20284	ignore	1019	n/a	n/a	1
22.3670000000	n/a	22367	ignore	1000	n/a	n/a	1
24.3670000000	n/a	24367	ignore	1700	n/a	n/a	1
26.0670000000	n/a	26067	ignore	686	n/a	n/a	1
27.8170000000	n/a	27817	ignore	1000	n/a	n/a	1
29.8170000000	n/a	29817	ignore	1700	n/a	n/a	1
31.5170000000	n/a	31517	ignore	900	n/a	n/a	1
33.4840000000	n/a	33484	ignore	1000	n/a	n/a	1
35.4840000000	n/a	35484	ignore	1700	n/a	n/a	1
37.1840000000	n/a	37184	ignore	1377	n/a	n/a	1
39.6340000000	n/a	39634	ignore	1000	n/a	n/a	1
41.6340000000	n/a	41634	STATUS	1700	n/a	n/a	1
43.3340000000	n/a	43334	ignore	657	n/a	n/a	1
45.0670000000	n/a	45067	ignore	1000	n/a	n/a	1
47.0670000000	n/a	47067	STATUS	1700	n/a	n/a	1
48.7670000000	n/a	48767	ignore	3248	n/a	n/a	1
53.0840000000	n/a	53084	ignore	1000	n/a	n/a	1
55.0840000000	n/a	55084	STATUS	1700	n/a	n/a	1
56.7840000000	n/a	56784	ignore	3073	n/a	n/a	1
59.9340000000	n/a	59934	ignore 	2000	n/a	n/a	1
68.8170000000	n/a	68817	ignore	1000	n/a	n/a	1
70.8170000000	n/a	70817	STATUS	1700	n/a	n/a	1
72.5170000000	n/a	72517	ignore	755	n/a	n/a	1
74.3510000000	n/a	74351	ignore	1000	n/a	n/a	1
76.3510000000	n/a	76351	STATUS	1700	n/a	n/a	1
78.0510000000	n/a	78051	ignore	1602	n/a	n/a	0
80.7170000000	n/a	80717	ignore	1000	n/a	n/a	1
82.7170000000	n/a	82717	ignore	1700	n/a	n/a	1
84.4170000000	n/a	84417	ignore	2034	n/a	n/a	1
87.5170000000	n/a	87517	ignore	1000	n/a	n/a	1
89.5170000000	n/a	89517	ignore	1700	n/a	n/a	1
91.2170000000	n/a	91217	ignore	1359	n/a	n/a	1
93.6510000000	n/a	93651	ignore	1000	n/a	n/a	1
95.6510000000	n/a	95651	ignore	1700	n/a	n/a	1
97.3510000000	n/a	97351	ignore	1394	n/a	n/a	0
99.8170000000	n/a	99817	ignore	1000	n/a	n/a	1
101.8170000000	n/a	101817	ignore	1700	n/a	n/a	1
103.5170000000	n/a	103517	ignore	4785	n/a	n/a	0
109.3670000000	n/a	109367	ignore	1000	n/a	n/a	1
111.3670000000	n/a	111367	ignore	1700	n/a	n/a	1
113.0670000000	n/a	113067	ignore	3537	n/a	n/a	1
117.6670000000	n/a	117667	ignore	1000	n/a	n/a	1
119.6670000000	n/a	119667	ignore	1700	n/a	n/a	1
121.3670000000	n/a	121367	ignore	2829	n/a	n/a	1
124.2670000000	n/a	124267	ignore 	2000	n/a	n/a	1
145.3340000000	n/a	145334	PenaltyB1	2185	n/a	n/a	1
148.5840000000	n/a	148584	NeuCorrB1	1000	n/a	n/a	1
150.5840000000	n/a	150584	ignore	1700	n/a	n/a	1
152.2840000000	n/a	152284	PenaltyB1	2215	n/a	n/a	0
155.5670000000	n/a	155567	PunIncorrB1	1000	n/a	n/a	1
157.5670000000	n/a	157567	ignore	1700	n/a	n/a	1
159.2670000000	n/a	159267	PenaltyB1	906	n/a	n/a	0
161.2510000000	n/a	161251	PunIncorrB1	1000	n/a	n/a	1
163.2510000000	n/a	163251	STATUS	1700	n/a	n/a	1
164.9510000000	n/a	164951	RewardB1	2689	n/a	n/a	0
168.7170000000	n/a	168717	NeuIncorrB1	1000	n/a	n/a	1
170.7170000000	n/a	170717	STATUS	1700	n/a	n/a	1
172.4170000000	n/a	172417	RewardB1	2494	n/a	n/a	0
175.9840000000	n/a	175984	NeuIncorrB1	1000	n/a	n/a	1
177.9840000000	n/a	177984	STATUS	1700	n/a	n/a	1
179.6840000000	n/a	179684	PenaltyB1	1457	n/a	n/a	0
182.2170000000	n/a	182217	PunIncorrB1	1000	n/a	n/a	1
184.2170000000	n/a	184217	STATUS	1700	n/a	n/a	1
185.9170000000	n/a	185917	PenaltyB1	1648	n/a	n/a	1
188.6340000000	n/a	188634	NeuCorrB1	1000	n/a	n/a	1
190.6340000000	n/a	190634	STATUS	1700	n/a	n/a	1
192.3340000000	n/a	192334	PenaltyB1	1681	n/a	n/a	1
195.0840000000	n/a	195084	NeuCorrB1	1000	n/a	n/a	1
197.0840000000	n/a	197084	STATUS	1700	n/a	n/a	1
198.7840000000	n/a	198784	PenaltyB1	1004	n/a	n/a	0
200.8510000000	n/a	200851	NeuIncorrB1	1000	n/a	n/a	1
202.8510000000	n/a	202851	STATUS	1700	n/a	n/a	1
204.5510000000	n/a	204551	RewardB1	2805	n/a	n/a	1
208.4340000000	n/a	208434	RewardCorrB1	1000	n/a	n/a	1
210.4340000000	n/a	210434	STATUS	1700	n/a	n/a	1
212.1340000000	n/a	212134	PenaltyB1	1236	n/a	n/a	1
