onset	duration	sample	trial_type	response_time	stim_file	value	correct
3.3920000000	n/a	3392	FrequentFixedSOA	1633	n/a	n/a	1
5.0250000000	n/a	5025	FrequentFixedSOA	1633	n/a	n/a	1
6.6580000000	n/a	6658	FrequentFixedSOA	1633	n/a	n/a	1
8.2910000000	n/a	8291	FrequentFixedSOA	1633	n/a	n/a	1
9.9250000000	n/a	9925	FrequentFixedSOA	1633	n/a	n/a	1
11.5580000000	n/a	11558	FrequentFixedSOA	1633	n/a	n/a	1
13.1910000000	n/a	13191	FrequentFixedSOA	1633	n/a	n/a	1
14.8250000000	n/a	14825	FrequentFixedSOA	1633	n/a	n/a	1
16.4580000000	n/a	16458	FrequentFixedSOA	1633	n/a	n/a	1
18.0910000000	n/a	18091	FrequentFixedSOA	1633	n/a	n/a	1
19.7250000000	n/a	19725	NovelFixedSOA	1633	n/a	n/a	1
21.3580000000	n/a	21358	FrequentFixedSOA	1633	n/a	n/a	1
22.9910000000	n/a	22991	GoFixedSOA	462	n/a	n/a	1
24.6250000000	n/a	24625	FrequentFixedSOA	1633	n/a	n/a	1
26.2580000000	n/a	26258	FrequentFixedSOA	1633	n/a	n/a	1
27.8910000000	n/a	27891	FrequentFixedSOA	1633	n/a	n/a	1
29.5250000000	n/a	29525	GoFixedSOA	337	n/a	n/a	1
31.1580000000	n/a	31158	FrequentFixedSOA	1633	n/a	n/a	1
32.7910000000	n/a	32791	FrequentFixedSOA	1633	n/a	n/a	1
34.4250000000	n/a	34425	FrequentFixedSOA	1633	n/a	n/a	1
36.0580000000	n/a	36058	NovelFixedSOA	1633	n/a	n/a	1
37.6910000000	n/a	37691	FrequentFixedSOA	1633	n/a	n/a	1
39.3250000000	n/a	39325	FrequentFixedSOA	1633	n/a	n/a	1
40.9580000000	n/a	40958	FrequentFixedSOA	1633	n/a	n/a	1
42.5910000000	n/a	42591	GoFixedSOA	436	n/a	n/a	1
44.2250000000	n/a	44225	FrequentFixedSOA	1633	n/a	n/a	1
45.8580000000	n/a	45858	NovelFixedSOA	1633	n/a	n/a	1
47.4910000000	n/a	47491	FrequentFixedSOA	1633	n/a	n/a	1
49.1250000000	n/a	49125	FrequentFixedSOA	1633	n/a	n/a	1
50.7580000000	n/a	50758	FrequentFixedSOA	1633	n/a	n/a	1
52.3910000000	n/a	52391	GoFixedSOA	444	n/a	n/a	1
54.0250000000	n/a	54025	FrequentFixedSOA	1633	n/a	n/a	1
55.6580000000	n/a	55658	GoFixedSOA	537	n/a	n/a	1
57.2910000000	n/a	57291	FrequentFixedSOA	1633	n/a	n/a	1
58.9250000000	n/a	58925	FrequentFixedSOA	1633	n/a	n/a	1
60.5580000000	n/a	60558	GoFixedSOA	642	n/a	n/a	1
62.1910000000	n/a	62191	FrequentFixedSOA	1633	n/a	n/a	1
63.8250000000	n/a	63825	FrequentFixedSOA	1633	n/a	n/a	1
65.4580000000	n/a	65458	FrequentFixedSOA	1633	n/a	n/a	1
67.0910000000	n/a	67091	FrequentFixedSOA	1633	n/a	n/a	1
68.7250000000	n/a	68725	NovelFixedSOA	1633	n/a	n/a	1
70.3580000000	n/a	70358	FrequentFixedSOA	1633	n/a	n/a	1
71.9910000000	n/a	71991	NovelFixedSOA	1633	n/a	n/a	1
73.6250000000	n/a	73625	FrequentFixedSOA	1633	n/a	n/a	1
75.2580000000	n/a	75258	FrequentFixedSOA	1633	n/a	n/a	1
76.8910000000	n/a	76891	GoFixedSOA	413	n/a	n/a	1
78.5250000000	n/a	78525	FrequentFixedSOA	1633	n/a	n/a	1
80.1580000000	n/a	80158	FrequentFixedSOA	1633	n/a	n/a	1
81.7910000000	n/a	81791	FrequentFixedSOA	1633	n/a	n/a	1
83.4250000000	n/a	83425	FrequentFixedSOA	1633	n/a	n/a	1
85.0580000000	n/a	85058	NovelFixedSOA	1633	n/a	n/a	1
86.6910000000	n/a	86691	FrequentFixedSOA	1633	n/a	n/a	1
88.3250000000	n/a	88325	FrequentFixedSOA	1633	n/a	n/a	1
89.9580000000	n/a	89958	FrequentFixedSOA	1633	n/a	n/a	1
91.5910000000	n/a	91591	FrequentFixedSOA	1633	n/a	n/a	1
93.2250000000	n/a	93225	GoFixedSOA	1633	n/a	n/a	0
94.8580000000	n/a	94858	FrequentFixedSOA	1633	n/a	n/a	1
96.4910000000	n/a	96491	FrequentFixedSOA	1633	n/a	n/a	1
98.1250000000	n/a	98125	NovelFixedSOA	1633	n/a	n/a	1
99.7580000000	n/a	99758	FrequentFixedSOA	1633	n/a	n/a	1
101.3910000000	n/a	101391	FrequentFixedSOA	1633	n/a	n/a	1
103.0250000000	n/a	103025	GoFixedSOA	363	n/a	n/a	1
104.6580000000	n/a	104658	FrequentFixedSOA	1633	n/a	n/a	1
106.2910000000	n/a	106291	FrequentFixedSOA	1633	n/a	n/a	1
107.9250000000	n/a	107925	FrequentFixedSOA	1633	n/a	n/a	1
109.5580000000	n/a	109558	FrequentFixedSOA	1633	n/a	n/a	1
111.1910000000	n/a	111191	NovelFixedSOA	1633	n/a	n/a	1
112.8250000000	n/a	112825	FrequentFixedSOA	1633	n/a	n/a	1
114.4580000000	n/a	114458	FrequentFixedSOA	1633	n/a	n/a	1
116.0910000000	n/a	116091	GoFixedSOA	472	n/a	n/a	1
117.7250000000	n/a	117725	FrequentVariableSOA	1533	n/a	n/a	1
119.2580000000	n/a	119258	FrequentVariableSOA	1716	n/a	n/a	1
120.9750000000	n/a	120975	FrequentVariableSOA	1600	n/a	n/a	1
122.5750000000	n/a	122575	FrequentVariableSOA	1533	n/a	n/a	1
124.1080000000	n/a	124108	FrequentVariableSOA	1766	n/a	n/a	1
125.8750000000	n/a	125875	FrequentVariableSOA	1550	n/a	n/a	1
127.4250000000	n/a	127425	FrequentVariableSOA	1533	n/a	n/a	1
128.9580000000	n/a	128958	FrequentVariableSOA	1733	n/a	n/a	1
130.6910000000	n/a	130691	FrequentVariableSOA	1683	n/a	n/a	1
132.3750000000	n/a	132375	FrequentVariableSOA	1650	n/a	n/a	1
134.0250000000	n/a	134025	NovelVariableSOA	1650	n/a	n/a	1
135.6750000000	n/a	135675	FrequentVariableSOA	1700	n/a	n/a	1
137.3750000000	n/a	137375	GoVariableSOA	320	n/a	n/a	1
139.0410000000	n/a	139041	FrequentVariableSOA	1750	n/a	n/a	1
140.7910000000	n/a	140791	FrequentVariableSOA	1500	n/a	n/a	1
142.2910000000	n/a	142291	FrequentVariableSOA	1766	n/a	n/a	1
144.0580000000	n/a	144058	GoVariableSOA	467	n/a	n/a	1
145.6910000000	n/a	145691	FrequentVariableSOA	1700	n/a	n/a	1
147.3910000000	n/a	147391	FrequentVariableSOA	1783	n/a	n/a	1
149.1750000000	n/a	149175	FrequentVariableSOA	1783	n/a	n/a	1
150.9580000000	n/a	150958	NovelVariableSOA	1650	n/a	n/a	1
152.6080000000	n/a	152608	FrequentVariableSOA	1583	n/a	n/a	1
154.1910000000	n/a	154191	FrequentVariableSOA	1783	n/a	n/a	1
155.9750000000	n/a	155975	FrequentVariableSOA	1600	n/a	n/a	1
157.5750000000	n/a	157575	GoVariableSOA	446	n/a	n/a	1
159.3410000000	n/a	159341	FrequentVariableSOA	1550	n/a	n/a	1
160.8910000000	n/a	160891	NovelVariableSOA	1733	n/a	n/a	1
162.6250000000	n/a	162625	FrequentVariableSOA	1533	n/a	n/a	1
164.1580000000	n/a	164158	FrequentVariableSOA	1750	n/a	n/a	1
165.9080000000	n/a	165908	FrequentVariableSOA	1700	n/a	n/a	1
167.6080000000	n/a	167608	GoVariableSOA	429	n/a	n/a	1
169.3750000000	n/a	169375	FrequentVariableSOA	1600	n/a	n/a	1
170.9750000000	n/a	170975	GoVariableSOA	1633	n/a	n/a	0
172.6080000000	n/a	172608	FrequentVariableSOA	1733	n/a	n/a	1
174.3410000000	n/a	174341	FrequentVariableSOA	1666	n/a	n/a	1
176.0080000000	n/a	176008	GoVariableSOA	535	n/a	n/a	1
177.7580000000	n/a	177758	FrequentVariableSOA	1516	n/a	n/a	1
179.2750000000	n/a	179275	FrequentVariableSOA	1566	n/a	n/a	1
180.8410000000	n/a	180841	FrequentVariableSOA	1783	n/a	n/a	1
182.6250000000	n/a	182625	FrequentVariableSOA	1633	n/a	n/a	1
184.2580000000	n/a	184258	NovelVariableSOA	1533	n/a	n/a	1
185.7910000000	n/a	185791	FrequentVariableSOA	1666	n/a	n/a	1
187.4580000000	n/a	187458	NovelVariableSOA	1533	n/a	n/a	1
188.9910000000	n/a	188991	FrequentVariableSOA	1633	n/a	n/a	1
190.6250000000	n/a	190625	FrequentVariableSOA	1633	n/a	n/a	1
192.2580000000	n/a	192258	GoVariableSOA	488	n/a	n/a	1
193.9910000000	n/a	193991	FrequentVariableSOA	1566	n/a	n/a	1
195.5580000000	n/a	195558	FrequentVariableSOA	1700	n/a	n/a	1
197.2580000000	n/a	197258	FrequentVariableSOA	1533	n/a	n/a	1
198.7910000000	n/a	198791	FrequentVariableSOA	1600	n/a	n/a	1
200.3910000000	n/a	200391	NovelVariableSOA	1550	n/a	n/a	1
201.9410000000	n/a	201941	FrequentVariableSOA	1633	n/a	n/a	1
203.5750000000	n/a	203575	FrequentVariableSOA	1766	n/a	n/a	1
205.3410000000	n/a	205341	FrequentVariableSOA	1750	n/a	n/a	1
207.0910000000	n/a	207091	FrequentVariableSOA	1650	n/a	n/a	1
208.7410000000	n/a	208741	GoVariableSOA	401	n/a	n/a	1
210.2580000000	n/a	210258	FrequentVariableSOA	1633	n/a	n/a	1
211.8910000000	n/a	211891	FrequentVariableSOA	1583	n/a	n/a	1
213.4740000000	n/a	213474	NovelVariableSOA	1550	n/a	n/a	1
215.0240000000	n/a	215024	FrequentVariableSOA	1600	n/a	n/a	1
216.6240000000	n/a	216624	FrequentVariableSOA	1616	n/a	n/a	1
218.2410000000	n/a	218241	GoVariableSOA	354	n/a	n/a	1
219.8080000000	n/a	219808	FrequentVariableSOA	1533	n/a	n/a	1
221.3410000000	n/a	221341	FrequentVariableSOA	1766	n/a	n/a	1
223.1080000000	n/a	223108	FrequentVariableSOA	1800	n/a	n/a	1
224.9080000000	n/a	224908	FrequentVariableSOA	1783	n/a	n/a	1
226.6910000000	n/a	226691	NovelVariableSOA	1633	n/a	n/a	1
228.3240000000	n/a	228324	FrequentVariableSOA	1600	n/a	n/a	1
229.9240000000	n/a	229924	FrequentVariableSOA	1566	n/a	n/a	1
231.4910000000	n/a	231491	GoVariableSOA	356	n/a	n/a	1
233.1240000000	n/a	233124	FrequentFixedSOA	1633	n/a	n/a	1
234.7580000000	n/a	234758	FrequentFixedSOA	1633	n/a	n/a	1
236.3910000000	n/a	236391	FrequentFixedSOA	1633	n/a	n/a	1
238.0240000000	n/a	238024	GoFixedSOA	381	n/a	n/a	1
239.6580000000	n/a	239658	FrequentFixedSOA	1633	n/a	n/a	1
241.2910000000	n/a	241291	FrequentFixedSOA	1633	n/a	n/a	1
242.9240000000	n/a	242924	FrequentFixedSOA	1633	n/a	n/a	1
244.5580000000	n/a	244558	GoFixedSOA	329	n/a	n/a	1
246.1910000000	n/a	246191	FrequentFixedSOA	1633	n/a	n/a	1
247.8240000000	n/a	247824	FrequentFixedSOA	1633	n/a	n/a	1
249.4580000000	n/a	249458	FrequentFixedSOA	1633	n/a	n/a	1
251.0910000000	n/a	251091	NovelFixedSOA	1633	n/a	n/a	1
252.7240000000	n/a	252724	FrequentFixedSOA	1633	n/a	n/a	1
254.3580000000	n/a	254358	NovelFixedSOA	1633	n/a	n/a	1
255.9910000000	n/a	255991	FrequentFixedSOA	1633	n/a	n/a	1
257.6240000000	n/a	257624	FrequentFixedSOA	1633	n/a	n/a	1
259.2580000000	n/a	259258	NovelFixedSOA	1633	n/a	n/a	1
260.8910000000	n/a	260891	FrequentFixedSOA	1633	n/a	n/a	1
262.5240000000	n/a	262524	FrequentFixedSOA	1633	n/a	n/a	1
264.1580000000	n/a	264158	FrequentFixedSOA	1633	n/a	n/a	1
265.7910000000	n/a	265791	FrequentFixedSOA	1633	n/a	n/a	1
267.4240000000	n/a	267424	FrequentFixedSOA	1633	n/a	n/a	1
269.0580000000	n/a	269058	NovelFixedSOA	1633	n/a	n/a	1
270.6910000000	n/a	270691	FrequentFixedSOA	1633	n/a	n/a	1
272.3240000000	n/a	272324	FrequentFixedSOA	1633	n/a	n/a	1
273.9580000000	n/a	273958	FrequentFixedSOA	1633	n/a	n/a	1
275.5910000000	n/a	275591	FrequentFixedSOA	1633	n/a	n/a	1
277.2240000000	n/a	277224	FrequentFixedSOA	1633	n/a	n/a	1
278.8580000000	n/a	278858	GoFixedSOA	397	n/a	n/a	1
280.4910000000	n/a	280491	FrequentFixedSOA	1633	n/a	n/a	1
282.1240000000	n/a	282124	FrequentFixedSOA	1633	n/a	n/a	1
283.7580000000	n/a	283758	GoFixedSOA	1633	n/a	n/a	0
285.3910000000	n/a	285391	FrequentFixedSOA	1633	n/a	n/a	1
287.0240000000	n/a	287024	NovelFixedSOA	1633	n/a	n/a	1
288.6580000000	n/a	288658	FrequentFixedSOA	1633	n/a	n/a	1
290.2910000000	n/a	290291	GoFixedSOA	1633	n/a	n/a	0
291.9240000000	n/a	291924	FrequentFixedSOA	1633	n/a	n/a	1
293.5580000000	n/a	293558	GoFixedSOA	535	n/a	n/a	1
295.1910000000	n/a	295191	FrequentFixedSOA	1633	n/a	n/a	1
296.8240000000	n/a	296824	FrequentFixedSOA	1633	n/a	n/a	1
298.4580000000	n/a	298458	FrequentFixedSOA	1633	n/a	n/a	1
300.0910000000	n/a	300091	FrequentFixedSOA	1633	n/a	n/a	1
301.7240000000	n/a	301724	GoFixedSOA	481	n/a	n/a	1
303.3580000000	n/a	303358	FrequentFixedSOA	1633	n/a	n/a	1
304.9910000000	n/a	304991	FrequentFixedSOA	1633	n/a	n/a	1
306.6240000000	n/a	306624	FrequentFixedSOA	1633	n/a	n/a	1
308.2580000000	n/a	308258	NovelFixedSOA	1633	n/a	n/a	1
309.8910000000	n/a	309891	FrequentFixedSOA	1633	n/a	n/a	1
311.5240000000	n/a	311524	FrequentFixedSOA	1633	n/a	n/a	1
313.1580000000	n/a	313158	FrequentFixedSOA	1633	n/a	n/a	1
314.7910000000	n/a	314791	FrequentFixedSOA	1633	n/a	n/a	1
316.4240000000	n/a	316424	NovelFixedSOA	1633	n/a	n/a	1
318.0580000000	n/a	318058	FrequentFixedSOA	1633	n/a	n/a	1
319.6910000000	n/a	319691	FrequentFixedSOA	1633	n/a	n/a	1
321.3240000000	n/a	321324	FrequentFixedSOA	1633	n/a	n/a	1
322.9580000000	n/a	322958	FrequentFixedSOA	1633	n/a	n/a	1
324.5910000000	n/a	324591	NovelFixedSOA	1633	n/a	n/a	1
326.2240000000	n/a	326224	FrequentFixedSOA	1633	n/a	n/a	1
327.8580000000	n/a	327858	FrequentFixedSOA	1633	n/a	n/a	1
329.4910000000	n/a	329491	GoFixedSOA	1633	n/a	n/a	0
331.1240000000	n/a	331124	FrequentFixedSOA	1633	n/a	n/a	1
332.7580000000	n/a	332758	FrequentFixedSOA	1633	n/a	n/a	1
334.3910000000	n/a	334391	FrequentFixedSOA	1633	n/a	n/a	1
336.0240000000	n/a	336024	FrequentFixedSOA	1633	n/a	n/a	1
337.6580000000	n/a	337658	NovelFixedSOA	1633	n/a	n/a	1
339.2910000000	n/a	339291	FrequentFixedSOA	1633	n/a	n/a	1
340.9240000000	n/a	340924	FrequentFixedSOA	1633	n/a	n/a	1
342.5580000000	n/a	342558	FrequentFixedSOA	1633	n/a	n/a	1
344.1910000000	n/a	344191	FrequentFixedSOA	1633	n/a	n/a	1
345.8240000000	n/a	345824	FrequentFixedSOA	1633	n/a	n/a	1
347.4580000000	n/a	347458	FrequentVariableSOA	1566	n/a	n/a	1
349.0240000000	n/a	349024	FrequentVariableSOA	1633	n/a	n/a	1
350.6580000000	n/a	350658	FrequentVariableSOA	1516	n/a	n/a	1
352.1740000000	n/a	352174	GoVariableSOA	597	n/a	n/a	1
353.8740000000	n/a	353874	FrequentVariableSOA	1533	n/a	n/a	1
355.4080000000	n/a	355408	FrequentVariableSOA	1550	n/a	n/a	1
356.9580000000	n/a	356958	FrequentVariableSOA	1733	n/a	n/a	1
358.6910000000	n/a	358691	GoVariableSOA	420	n/a	n/a	1
360.3240000000	n/a	360324	FrequentVariableSOA	1733	n/a	n/a	1
362.0580000000	n/a	362058	FrequentVariableSOA	1683	n/a	n/a	1
363.7410000000	n/a	363741	FrequentVariableSOA	1750	n/a	n/a	1
365.4910000000	n/a	365491	NovelVariableSOA	1800	n/a	n/a	1
367.2910000000	n/a	367291	FrequentVariableSOA	1633	n/a	n/a	1
368.9240000000	n/a	368924	NovelVariableSOA	1583	n/a	n/a	1
370.5080000000	n/a	370508	FrequentVariableSOA	1750	n/a	n/a	1
372.2580000000	n/a	372258	FrequentVariableSOA	1650	n/a	n/a	1
373.9080000000	n/a	373908	NovelVariableSOA	1750	n/a	n/a	1
375.6580000000	n/a	375658	FrequentVariableSOA	1766	n/a	n/a	1
377.4240000000	n/a	377424	FrequentVariableSOA	1616	n/a	n/a	1
379.0410000000	n/a	379041	FrequentVariableSOA	1650	n/a	n/a	1
