onset	duration	sample	trial_type	response_time	stim_file	value	correct
4.6440000000	n/a	4644	FrequentFixedSOA	1633	n/a	n/a	1
6.2770000000	n/a	6277	FrequentFixedSOA	1633	n/a	n/a	1
7.9100000000	n/a	7910	FrequentFixedSOA	1633	n/a	n/a	1
9.5440000000	n/a	9544	FrequentFixedSOA	1633	n/a	n/a	1
11.1770000000	n/a	11177	FrequentFixedSOA	1633	n/a	n/a	1
12.8100000000	n/a	12810	FrequentFixedSOA	1633	n/a	n/a	1
14.4440000000	n/a	14444	FrequentFixedSOA	1633	n/a	n/a	1
16.0770000000	n/a	16077	FrequentFixedSOA	1633	n/a	n/a	1
17.7100000000	n/a	17710	FrequentFixedSOA	1633	n/a	n/a	1
19.3440000000	n/a	19344	FrequentFixedSOA	1633	n/a	n/a	1
20.9770000000	n/a	20977	NovelFixedSOA	1633	n/a	n/a	1
22.6100000000	n/a	22610	FrequentFixedSOA	1633	n/a	n/a	1
24.2440000000	n/a	24244	GoFixedSOA	566	n/a	n/a	1
25.8770000000	n/a	25877	FrequentFixedSOA	1633	n/a	n/a	1
27.5100000000	n/a	27510	FrequentFixedSOA	1633	n/a	n/a	1
29.1440000000	n/a	29144	FrequentFixedSOA	1633	n/a	n/a	1
30.7770000000	n/a	30777	GoFixedSOA	426	n/a	n/a	1
32.4100000000	n/a	32410	FrequentFixedSOA	1633	n/a	n/a	1
34.0440000000	n/a	34044	FrequentFixedSOA	1633	n/a	n/a	1
35.6770000000	n/a	35677	FrequentFixedSOA	1633	n/a	n/a	1
37.3100000000	n/a	37310	NovelFixedSOA	1633	n/a	n/a	1
38.9440000000	n/a	38944	FrequentFixedSOA	1633	n/a	n/a	1
40.5770000000	n/a	40577	FrequentFixedSOA	1633	n/a	n/a	1
42.2100000000	n/a	42210	FrequentFixedSOA	1633	n/a	n/a	1
43.8440000000	n/a	43844	GoFixedSOA	405	n/a	n/a	1
45.4770000000	n/a	45477	FrequentFixedSOA	1633	n/a	n/a	1
47.1100000000	n/a	47110	NovelFixedSOA	1633	n/a	n/a	1
48.7440000000	n/a	48744	FrequentFixedSOA	1633	n/a	n/a	1
50.3770000000	n/a	50377	FrequentFixedSOA	1633	n/a	n/a	1
52.0100000000	n/a	52010	FrequentFixedSOA	1633	n/a	n/a	1
53.6440000000	n/a	53644	GoFixedSOA	380	n/a	n/a	1
55.2770000000	n/a	55277	FrequentFixedSOA	1633	n/a	n/a	1
56.9100000000	n/a	56910	GoFixedSOA	506	n/a	n/a	1
58.5440000000	n/a	58544	FrequentFixedSOA	1633	n/a	n/a	1
60.1770000000	n/a	60177	FrequentFixedSOA	1633	n/a	n/a	1
61.8100000000	n/a	61810	GoFixedSOA	341	n/a	n/a	1
63.4440000000	n/a	63444	FrequentFixedSOA	1633	n/a	n/a	1
65.0770000000	n/a	65077	FrequentFixedSOA	1633	n/a	n/a	1
66.7100000000	n/a	66710	FrequentFixedSOA	1633	n/a	n/a	1
68.3440000000	n/a	68344	FrequentFixedSOA	1633	n/a	n/a	1
69.9770000000	n/a	69977	NovelFixedSOA	1633	n/a	n/a	1
71.6100000000	n/a	71610	FrequentFixedSOA	1633	n/a	n/a	1
73.2440000000	n/a	73244	NovelFixedSOA	1633	n/a	n/a	1
74.8770000000	n/a	74877	FrequentFixedSOA	1633	n/a	n/a	1
76.5100000000	n/a	76510	FrequentFixedSOA	1633	n/a	n/a	1
78.1440000000	n/a	78144	GoFixedSOA	571	n/a	n/a	1
79.7770000000	n/a	79777	FrequentFixedSOA	1633	n/a	n/a	1
81.4100000000	n/a	81410	FrequentFixedSOA	1633	n/a	n/a	1
83.0440000000	n/a	83044	FrequentFixedSOA	1633	n/a	n/a	1
84.6770000000	n/a	84677	FrequentFixedSOA	1633	n/a	n/a	1
86.3100000000	n/a	86310	NovelFixedSOA	1633	n/a	n/a	1
87.9440000000	n/a	87944	FrequentFixedSOA	1633	n/a	n/a	1
89.5770000000	n/a	89577	FrequentFixedSOA	1633	n/a	n/a	1
