onset	duration	sample	trial_type	response_time	stim_file	value	correct
24.1580000000	n/a	24158	ignore	3107	n/a	n/a	1
28.3410000000	n/a	28341	ignore	1000	n/a	n/a	1
30.3410000000	n/a	30341	ignore	1700	n/a	n/a	1
32.0410000000	n/a	32041	ignore	2347	n/a	n/a	1
35.4580000000	n/a	35458	ignore	1000	n/a	n/a	1
37.4580000000	n/a	37458	ignore	1700	n/a	n/a	1
39.1580000000	n/a	39158	ignore	1722	n/a	n/a	1
41.9580000000	n/a	41958	ignore	1000	n/a	n/a	1
43.9580000000	n/a	43958	ignore	1700	n/a	n/a	1
45.6580000000	n/a	45658	ignore	1392	n/a	n/a	1
48.1240000000	n/a	48124	ignore	1000	n/a	n/a	1
50.1240000000	n/a	50124	ignore	1700	n/a	n/a	1
51.8240000000	n/a	51824	ignore	1297	n/a	n/a	0
54.1910000000	n/a	54191	ignore	1000	n/a	n/a	1
56.1910000000	n/a	56191	ignore	1700	n/a	n/a	1
57.8910000000	n/a	57891	ignore	1503	n/a	n/a	0
60.4580000000	n/a	60458	ignore	1000	n/a	n/a	1
62.4580000000	n/a	62458	ignore	1700	n/a	n/a	1
64.1580000000	n/a	64158	ignore	673	n/a	n/a	1
65.9080000000	n/a	65908	ignore	1000	n/a	n/a	1
67.9080000000	n/a	67908	ignore	1700	n/a	n/a	1
69.6080000000	n/a	69608	ignore	465	n/a	n/a	1
71.1410000000	n/a	71141	ignore	1000	n/a	n/a	1
73.1410000000	n/a	73141	ignore	1700	n/a	n/a	1
74.8410000000	n/a	74841	ignore	4826	n/a	n/a	1
79.7410000000	n/a	79741	ignore 	2000	n/a	n/a	1
86.4910000000	n/a	86491	ignore	1000	n/a	n/a	1
88.4910000000	n/a	88491	ignore	1700	n/a	n/a	1
90.1910000000	n/a	90191	ignore	1268	n/a	n/a	0
92.5240000000	n/a	92524	ignore	1000	n/a	n/a	1
94.5240000000	n/a	94524	ignore	1700	n/a	n/a	1
96.2240000000	n/a	96224	ignore	2310	n/a	n/a	0
99.6080000000	n/a	99608	ignore	1000	n/a	n/a	1
101.6080000000	n/a	101608	ignore	1700	n/a	n/a	1
103.3080000000	n/a	103308	ignore	577	n/a	n/a	1
104.9580000000	n/a	104958	ignore	1000	n/a	n/a	1
106.9580000000	n/a	106958	ignore	1700	n/a	n/a	1
108.6580000000	n/a	108658	ignore	1594	n/a	n/a	0
111.3240000000	n/a	111324	ignore	1000	n/a	n/a	1
113.3240000000	n/a	113324	ignore	1700	n/a	n/a	1
115.0240000000	n/a	115024	ignore	317	n/a	n/a	0
116.4080000000	n/a	116408	ignore	1000	n/a	n/a	1
118.4080000000	n/a	118408	ignore	1700	n/a	n/a	1
120.1080000000	n/a	120108	ignore	1055	n/a	n/a	0
122.2410000000	n/a	122241	ignore	1000	n/a	n/a	1
124.2410000000	n/a	124241	ignore	1700	n/a	n/a	1
125.9410000000	n/a	125941	ignore	1154	n/a	n/a	1
128.1580000000	n/a	128158	ignore	1000	n/a	n/a	1
130.1580000000	n/a	130158	ignore	1700	n/a	n/a	1
131.8580000000	n/a	131858	ignore	3141	n/a	n/a	1
135.0740000000	n/a	135074	ignore 	2000	n/a	n/a	1
151.7740000000	n/a	151774	PenaltyB1	2072	n/a	n/a	1
154.9240000000	n/a	154924	NeuCorrB1	1000	n/a	n/a	1
