onset	duration	sample	trial_type	response_time	stim_file	value	correct
16.5350000000	n/a	16535	ignore	2846	n/a	n/a	1
20.4520000000	n/a	20452	ignore	1000	n/a	n/a	1
22.4520000000	n/a	22452	ignore	1700	n/a	n/a	1
24.1520000000	n/a	24152	ignore	1728	n/a	n/a	1
26.9520000000	n/a	26952	ignore	1000	n/a	n/a	1
28.9520000000	n/a	28952	ignore	1700	n/a	n/a	1
30.6520000000	n/a	30652	ignore	2918	n/a	n/a	1
34.6350000000	n/a	34635	ignore	1000	n/a	n/a	1
36.6360000000	n/a	36636	ignore	1700	n/a	n/a	1
38.3350000000	n/a	38335	ignore	1425	n/a	n/a	1
40.8350000000	n/a	40835	ignore	1000	n/a	n/a	1
42.8360000000	n/a	42836	ignore	1700	n/a	n/a	1
44.5350000000	n/a	44535	ignore	2149	n/a	n/a	0
47.7520000000	n/a	47752	ignore	1000	n/a	n/a	1
49.7520000000	n/a	49752	ignore	1700	n/a	n/a	1
51.4520000000	n/a	51452	ignore	2439	n/a	n/a	1
54.9690000000	n/a	54969	ignore	1000	n/a	n/a	1
56.9690000000	n/a	56969	ignore	1700	n/a	n/a	1
58.6690000000	n/a	58669	ignore	3167	n/a	n/a	1
62.9020000000	n/a	62902	ignore	1000	n/a	n/a	1
64.9020000000	n/a	64902	ignore	1700	n/a	n/a	1
66.6020000000	n/a	66602	ignore	785	n/a	n/a	1
68.4520000000	n/a	68452	ignore	1000	n/a	n/a	1
70.4520000000	n/a	70452	STATUS	1700	n/a	n/a	1
72.1520000000	n/a	72152	ignore	3466	n/a	n/a	1
75.6850000000	n/a	75685	ignore 	2000	n/a	n/a	1
82.8020000000	n/a	82802	ignore	1000	n/a	n/a	1
84.8020000000	n/a	84802	STATUS	1700	n/a	n/a	1
86.5020000000	n/a	86502	ignore	1107	n/a	n/a	0
88.6850000000	n/a	88685	ignore	1000	n/a	n/a	1
90.6850000000	n/a	90685	ignore	1700	n/a	n/a	1
92.3850000000	n/a	92385	ignore	2541	n/a	n/a	1
96.0020000000	n/a	96002	ignore	1000	n/a	n/a	1
98.0020000000	n/a	98002	ignore	1700	n/a	n/a	1
99.7020000000	n/a	99702	ignore	592	n/a	n/a	1
101.3690000000	n/a	101369	ignore	1000	n/a	n/a	1
103.3690000000	n/a	103369	ignore	1700	n/a	n/a	1
105.0690000000	n/a	105069	ignore	914	n/a	n/a	0
107.0520000000	n/a	107052	ignore	1000	n/a	n/a	1
109.0520000000	n/a	109052	ignore	1700	n/a	n/a	1
110.7520000000	n/a	110752	ignore	693	n/a	n/a	1
112.5190000000	n/a	112519	ignore	1000	n/a	n/a	1
114.5190000000	n/a	114519	ignore	1700	n/a	n/a	1
116.2190000000	n/a	116219	ignore	1440	n/a	n/a	1
118.7350000000	n/a	118735	ignore	1000	n/a	n/a	1
120.7350000000	n/a	120735	ignore	1700	n/a	n/a	1
122.4350000000	n/a	122435	ignore	1219	n/a	n/a	0
124.7190000000	n/a	124719	ignore	1000	n/a	n/a	1
126.7190000000	n/a	126719	ignore	1700	n/a	n/a	1
128.4190000000	n/a	128419	ignore	2125	n/a	n/a	1
130.6190000000	n/a	130619	ignore 	2000	n/a	n/a	1
231.6350000000	n/a	231635	PenaltyB1	1437	n/a	n/a	0
234.1350000000	n/a	234135	PunIncorrB1	1000	n/a	n/a	1
236.1350000000	n/a	236135	ignore	1700	n/a	n/a	1
237.8350000000	n/a	237835	PenaltyB1	1187	n/a	n/a	0
240.0850000000	n/a	240085	PunIncorrB1	1000	n/a	n/a	1
242.0850000000	n/a	242085	STATUS	1700	n/a	n/a	1
243.7850000000	n/a	243785	PenaltyB1	2671	n/a	n/a	1
247.5180000000	n/a	247518	NeuCorrB1	1000	n/a	n/a	1
249.5190000000	n/a	249519	STATUS	1700	n/a	n/a	1
251.2180000000	n/a	251218	RewardB1	1812	n/a	n/a	1
254.1020000000	n/a	254102	RewardCorrB1	1000	n/a	n/a	1
256.1020000000	n/a	256102	ignore	1700	n/a	n/a	1
257.8020000000	n/a	257802	RewardB1	822	n/a	n/a	1
259.7020000000	n/a	259702	RewardCorrB1	1000	n/a	n/a	1
261.7020000000	n/a	261702	ignore	1700	n/a	n/a	1
263.4020000000	n/a	263402	PenaltyB1	2507	n/a	n/a	1
266.9850000000	n/a	266985	NeuCorrB1	1000	n/a	n/a	1
268.9850000000	n/a	268985	ignore	1700	n/a	n/a	1
270.6850000000	n/a	270685	PenaltyB1	1000	n/a	n/a	1
272.7520000000	n/a	272752	NeuCorrB1	1000	n/a	n/a	1
274.7520000000	n/a	274752	ignore	1700	n/a	n/a	1
276.4520000000	n/a	276452	PenaltyB1	1591	n/a	n/a	1
279.1180000000	n/a	279118	NeuCorrB1	1000	n/a	n/a	1
281.1180000000	n/a	281118	ignore	1700	n/a	n/a	1
282.8180000000	n/a	282818	PenaltyB1	990	n/a	n/a	1
284.8850000000	n/a	284885	PunCorrB1	1000	n/a	n/a	1
286.8850000000	n/a	286885	ignore	1700	n/a	n/a	1
288.5850000000	n/a	288585	RewardB1	905	n/a	n/a	1
290.5680000000	n/a	290568	RewardCorrB1	1000	n/a	n/a	1
292.5680000000	n/a	292568	ignore	1700	n/a	n/a	1
294.2680000000	n/a	294268	PenaltyB1	1569	n/a	n/a	0
296.9020000000	n/a	296902	PunIncorrB1	1000	n/a	n/a	1
298.9020000000	n/a	298902	ignore	1700	n/a	n/a	1
300.6020000000	n/a	300602	RewardB1	831	n/a	n/a	1
302.5020000000	n/a	302502	NeuCorrB1	1000	n/a	n/a	1
304.5020000000	n/a	304502	ignore	1700	n/a	n/a	1
306.2020000000	n/a	306202	PenaltyB1	959	n/a	n/a	1
308.2350000000	n/a	308235	NeuCorrB1	1000	n/a	n/a	1
310.2350000000	n/a	310235	ignore	1700	n/a	n/a	1
311.9350000000	n/a	311935	RewardB1	609	n/a	n/a	1
313.6180000000	n/a	313618	RewardCorrB1	1000	n/a	n/a	1
315.6180000000	n/a	315618	ignore	1700	n/a	n/a	1
317.3180000000	n/a	317318	PenaltyB1	652	n/a	n/a	1
319.0350000000	n/a	319035	NeuCorrB1	1000	n/a	n/a	1
321.0350000000	n/a	321035	ignore	1700	n/a	n/a	1
322.7350000000	n/a	322735	PenaltyB1	984	n/a	n/a	0
324.7850000000	n/a	324785	PunIncorrB1	1000	n/a	n/a	1
326.7850000000	n/a	326785	ignore	1700	n/a	n/a	1
328.4850000000	n/a	328485	RewardB1	1188	n/a	n/a	1
330.7350000000	n/a	330735	NeuCorrB1	1000	n/a	n/a	1
332.7350000000	n/a	332735	ignore	1700	n/a	n/a	1
334.4350000000	n/a	334435	PenaltyB1	1049	n/a	n/a	1
336.5520000000	n/a	336552	NeuCorrB1	1000	n/a	n/a	1
338.5520000000	n/a	338552	ignore	1700	n/a	n/a	1
340.2520000000	n/a	340252	RewardB1	1310	n/a	n/a	0
342.6350000000	n/a	342635	NeuIncorrB1	1000	n/a	n/a	1
344.6350000000	n/a	344635	ignore	1700	n/a	n/a	1
