onset	duration	sample	trial_type	response_time	stim_file	value	correct
26.0150000000	n/a	26015	ignore	13779	n/a	n/a	0
40.8650000000	n/a	40865	ignore	1000	n/a	n/a	1
42.8650000000	n/a	42865	ignore	1700	n/a	n/a	1
44.5650000000	n/a	44565	ignore	3043	n/a	n/a	1
48.6820000000	n/a	48682	ignore	1000	n/a	n/a	1
50.6820000000	n/a	50682	ignore	1700	n/a	n/a	1
52.3820000000	n/a	52382	ignore	1236	n/a	n/a	1
54.6820000000	n/a	54682	ignore	1000	n/a	n/a	1
56.6820000000	n/a	56682	ignore	1700	n/a	n/a	1
58.3820000000	n/a	58382	ignore	1029	n/a	n/a	1
60.4820000000	n/a	60482	ignore	1000	n/a	n/a	1
62.4820000000	n/a	62482	ignore	1700	n/a	n/a	1
64.1820000000	n/a	64182	ignore	923	n/a	n/a	0
66.1820000000	n/a	66182	ignore	1000	n/a	n/a	1
68.1820000000	n/a	68182	ignore	1700	n/a	n/a	1
69.8820000000	n/a	69882	ignore	1418	n/a	n/a	1
72.3650000000	n/a	72365	ignore	1000	n/a	n/a	1
74.3650000000	n/a	74365	ignore	1700	n/a	n/a	1
76.0650000000	n/a	76065	ignore	838	n/a	n/a	0
77.9650000000	n/a	77965	ignore	1000	n/a	n/a	1
79.9650000000	n/a	79965	ignore	1700	n/a	n/a	1
81.6650000000	n/a	81665	ignore	726	n/a	n/a	0
83.4650000000	n/a	83465	ignore	1000	n/a	n/a	1
85.4650000000	n/a	85465	ignore	1700	n/a	n/a	1
87.1650000000	n/a	87165	ignore	5402	n/a	n/a	1
92.6320000000	n/a	92632	ignore 	2000	n/a	n/a	1
99.5650000000	n/a	99565	ignore	1000	n/a	n/a	1
101.5650000000	n/a	101565	ignore	1700	n/a	n/a	1
103.2650000000	n/a	103265	ignore	2271	n/a	n/a	0
106.5980000000	n/a	106598	ignore	1000	n/a	n/a	1
108.5980000000	n/a	108598	ignore	1700	n/a	n/a	1
110.2980000000	n/a	110298	ignore	1673	n/a	n/a	1
113.0480000000	n/a	113048	ignore	1000	n/a	n/a	1
115.0480000000	n/a	115048	ignore	1700	n/a	n/a	1
116.7480000000	n/a	116748	ignore	1120	n/a	n/a	0
118.9310000000	n/a	118931	ignore	1000	n/a	n/a	1
120.9320000000	n/a	120932	ignore	1700	n/a	n/a	1
122.6310000000	n/a	122631	ignore	521	n/a	n/a	1
124.2150000000	n/a	124215	ignore	1000	n/a	n/a	1
126.2150000000	n/a	126215	ignore	1700	n/a	n/a	1
127.9150000000	n/a	127915	ignore	828	n/a	n/a	0
129.8150000000	n/a	129815	ignore	1000	n/a	n/a	1
131.8150000000	n/a	131815	ignore	1700	n/a	n/a	1
133.5150000000	n/a	133515	ignore	1896	n/a	n/a	0
136.4810000000	n/a	136481	ignore	1000	n/a	n/a	1
138.4820000000	n/a	138482	ignore	1700	n/a	n/a	1
140.1810000000	n/a	140181	ignore	413	n/a	n/a	1
141.6650000000	n/a	141665	ignore	1000	n/a	n/a	1
143.6650000000	n/a	143665	ignore	1700	n/a	n/a	1
145.3650000000	n/a	145365	ignore	1390	n/a	n/a	1
146.8320000000	n/a	146832	ignore 	2000	n/a	n/a	1
157.5810000000	n/a	157581	PenaltyB1	1382	n/a	n/a	0
160.0310000000	n/a	160031	PunIncorrB1	1000	n/a	n/a	1
162.0310000000	n/a	162031	ignore	1700	n/a	n/a	1
163.7310000000	n/a	163731	PenaltyB1	1610	n/a	n/a	1
166.4150000000	n/a	166415	NeuCorrB1	1000	n/a	n/a	1
168.4150000000	n/a	168415	ignore	1700	n/a	n/a	1
170.1150000000	n/a	170115	PenaltyB1	641	n/a	n/a	1
171.8310000000	n/a	171831	NeuCorrB1	1000	n/a	n/a	1
173.8310000000	n/a	173831	ignore	1700	n/a	n/a	1
175.5310000000	n/a	175531	RewardB1	1203	n/a	n/a	1
177.7980000000	n/a	177798	RewardCorrB1	1000	n/a	n/a	1
179.7980000000	n/a	179798	ignore	1700	n/a	n/a	1
181.4980000000	n/a	181498	RewardB1	2078	n/a	n/a	1
184.6480000000	n/a	184648	RewardCorrB1	1000	n/a	n/a	1
186.6480000000	n/a	186648	ignore	1700	n/a	n/a	1
188.3480000000	n/a	188348	PenaltyB1	1214	n/a	n/a	0
190.6310000000	n/a	190631	PunIncorrB1	1000	n/a	n/a	1
192.6310000000	n/a	192631	ignore	1700	n/a	n/a	1
194.3310000000	n/a	194331	PenaltyB1	1222	n/a	n/a	1
196.6310000000	n/a	196631	NeuCorrB1	1000	n/a	n/a	1
198.6310000000	n/a	198631	ignore	1700	n/a	n/a	1
200.3310000000	n/a	200331	PenaltyB1	780	n/a	n/a	0
202.1810000000	n/a	202181	PunIncorrB1	1000	n/a	n/a	1
204.1810000000	n/a	204181	ignore	1700	n/a	n/a	1
205.8810000000	n/a	205881	PenaltyB1	1426	n/a	n/a	1
208.3810000000	n/a	208381	PunCorrB1	1000	n/a	n/a	1
210.3810000000	n/a	210381	STATUS	1700	n/a	n/a	1
212.0810000000	n/a	212081	RewardB1	1112	n/a	n/a	0
214.2650000000	n/a	214265	NeuIncorrB1	1000	n/a	n/a	1
216.2650000000	n/a	216265	STATUS	1700	n/a	n/a	1
217.9650000000	n/a	217965	PenaltyB1	1282	n/a	n/a	1
220.3150000000	n/a	220315	NeuCorrB1	1000	n/a	n/a	1
222.3150000000	n/a	222315	STATUS	1700	n/a	n/a	1
224.0150000000	n/a	224015	RewardB1	793	n/a	n/a	0
225.8810000000	n/a	225881	RewIncorrB1	1000	n/a	n/a	1
227.8810000000	n/a	227881	ignore	1700	n/a	n/a	1
229.5810000000	n/a	229581	PenaltyB1	1039	n/a	n/a	1
231.6980000000	n/a	231698	NeuCorrB1	1000	n/a	n/a	1
233.6980000000	n/a	233698	ignore	1700	n/a	n/a	1
235.3980000000	n/a	235398	RewardB1	1056	n/a	n/a	0
237.5310000000	n/a	237531	NeuIncorrB1	1000	n/a	n/a	1
239.5310000000	n/a	239531	ignore	1700	n/a	n/a	1
241.2310000000	n/a	241231	PenaltyB1	445	n/a	n/a	0
242.7480000000	n/a	242748	PunIncorrB1	1000	n/a	n/a	1
244.7480000000	n/a	244748	STATUS	1700	n/a	n/a	1
246.4480000000	n/a	246448	PenaltyB1	915	n/a	n/a	1
248.4310000000	n/a	248431	NeuCorrB1	1000	n/a	n/a	1
250.4310000000	n/a	250431	STATUS	1700	n/a	n/a	1
252.1310000000	n/a	252131	RewardB1	319	n/a	n/a	0
253.5150000000	n/a	253515	RewIncorrB1	1000	n/a	n/a	1
255.5150000000	n/a	255515	ignore	1700	n/a	n/a	1
257.2150000000	n/a	257215	PenaltyB1	625	n/a	n/a	1
258.9150000000	n/a	258915	NeuCorrB1	1000	n/a	n/a	1
260.9150000000	n/a	260915	ignore	1700	n/a	n/a	1
262.6150000000	n/a	262615	RewardB1	646	n/a	n/a	0
264.3310000000	n/a	264331	NeuIncorrB1	1000	n/a	n/a	1
266.3310000000	n/a	266331	ignore	1700	n/a	n/a	1
268.0310000000	n/a	268031	RewardB1	736	n/a	n/a	0
269.8310000000	n/a	269831	NeuIncorrB1	1000	n/a	n/a	1
271.8310000000	n/a	271831	ignore	1700	n/a	n/a	1
273.5310000000	n/a	273531	RewardB1	816	n/a	n/a	0
275.4150000000	n/a	275415	RewIncorrB1	1000	n/a	n/a	1
