onset	duration	sample	trial_type	response_time	stim_file	value	correct
4.1190000000	n/a	4119	FreqFixedSOA	1633	n/a	n/a	1
5.7520000000	n/a	5752	FreqFixedSOA	1633	n/a	n/a	1
7.3850000000	n/a	7385	FreqFixedSOA	1633	n/a	n/a	1
9.0180000000	n/a	9018	FreqFixedSOA	1633	n/a	n/a	1
10.6520000000	n/a	10652	FreqFixedSOA	1633	n/a	n/a	1
12.2850000000	n/a	12285	FreqFixedSOA	1633	n/a	n/a	1
13.9180000000	n/a	13918	FreqFixedSOA	1633	n/a	n/a	1
15.5520000000	n/a	15552	FreqFixedSOA	1633	n/a	n/a	1
17.1850000000	n/a	17185	FreqFixedSOA	1633	n/a	n/a	1
18.8180000000	n/a	18818	FreqFixedSOA	1633	n/a	n/a	1
20.4520000000	n/a	20452	FreqFixedSOA	1633	n/a	n/a	1
22.0850000000	n/a	22085	FreqFixedSOA	1633	n/a	n/a	1
23.7180000000	n/a	23718	NovelFixedSOA	1633	n/a	n/a	1
25.3520000000	n/a	25352	FreqFixedSOA	1633	n/a	n/a	1
26.9850000000	n/a	26985	GoFixedSOA	381	n/a	n/a	1
28.6180000000	n/a	28618	FreqFixedSOA	1633	n/a	n/a	1
30.2520000000	n/a	30252	GoFixedSOA	637	n/a	n/a	1
31.8850000000	n/a	31885	FreqFixedSOA	1633	n/a	n/a	1
33.5180000000	n/a	33518	FreqFixedSOA	1633	n/a	n/a	1
35.1520000000	n/a	35152	FreqFixedSOA	1633	n/a	n/a	1
36.7850000000	n/a	36785	NovelFixedSOA	1633	n/a	n/a	1
38.4180000000	n/a	38418	FreqFixedSOA	1633	n/a	n/a	1
40.0520000000	n/a	40052	FreqFixedSOA	1633	n/a	n/a	1
41.6850000000	n/a	41685	FreqFixedSOA	1633	n/a	n/a	1
43.3180000000	n/a	43318	GoFixedSOA	289	n/a	n/a	1
44.9520000000	n/a	44952	FreqFixedSOA	1633	n/a	n/a	1
46.5850000000	n/a	46585	NovelFixedSOA	1633	n/a	n/a	1
48.2180000000	n/a	48218	FreqFixedSOA	1633	n/a	n/a	1
49.8520000000	n/a	49852	FreqFixedSOA	1633	n/a	n/a	1
51.4850000000	n/a	51485	FreqFixedSOA	1633	n/a	n/a	1
53.1180000000	n/a	53118	GoFixedSOA	300	n/a	n/a	1
54.7520000000	n/a	54752	FreqFixedSOA	1633	n/a	n/a	1
56.3850000000	n/a	56385	GoFixedSOA	291	n/a	n/a	1
58.0180000000	n/a	58018	FreqFixedSOA	1633	n/a	n/a	1
59.6520000000	n/a	59652	FreqFixedSOA	1633	n/a	n/a	1
61.2850000000	n/a	61285	GoFixedSOA	277	n/a	n/a	1
62.9180000000	n/a	62918	FreqFixedSOA	1633	n/a	n/a	1
64.5520000000	n/a	64552	FreqFixedSOA	1633	n/a	n/a	1
66.1850000000	n/a	66185	FreqFixedSOA	1633	n/a	n/a	1
67.8180000000	n/a	67818	FreqFixedSOA	1633	n/a	n/a	1
69.4520000000	n/a	69452	NovelFixedSOA	1633	n/a	n/a	1
71.0850000000	n/a	71085	FreqFixedSOA	1633	n/a	n/a	1
72.7180000000	n/a	72718	NovelFixedSOA	1633	n/a	n/a	1
74.3520000000	n/a	74352	FreqFixedSOA	1633	n/a	n/a	1
75.9850000000	n/a	75985	FreqFixedSOA	1633	n/a	n/a	1
77.6180000000	n/a	77618	GoFixedSOA	255	n/a	n/a	1
79.2520000000	n/a	79252	FreqFixedSOA	1633	n/a	n/a	1
80.8850000000	n/a	80885	FreqFixedSOA	1633	n/a	n/a	1
82.5180000000	n/a	82518	FreqFixedSOA	1633	n/a	n/a	1
84.1520000000	n/a	84152	FreqFixedSOA	1633	n/a	n/a	1
85.7850000000	n/a	85785	NovelFixedSOA	1633	n/a	n/a	1
87.4180000000	n/a	87418	FreqFixedSOA	1633	n/a	n/a	1
89.0520000000	n/a	89052	FreqFixedSOA	1633	n/a	n/a	1
90.6850000000	n/a	90685	FreqFixedSOA	1633	n/a	n/a	1
92.3180000000	n/a	92318	FreqFixedSOA	1633	n/a	n/a	1
93.9520000000	n/a	93952	GoFixedSOA	285	n/a	n/a	1
95.5850000000	n/a	95585	FreqFixedSOA	1633	n/a	n/a	1
97.2180000000	n/a	97218	FreqFixedSOA	1633	n/a	n/a	1
98.8520000000	n/a	98852	NovelFixedSOA	1633	n/a	n/a	1
100.4850000000	n/a	100485	FreqFixedSOA	1633	n/a	n/a	1
102.1180000000	n/a	102118	FreqFixedSOA	1633	n/a	n/a	1
103.7510000000	n/a	103751	GoFixedSOA	286	n/a	n/a	1
105.3850000000	n/a	105385	FreqFixedSOA	1633	n/a	n/a	1
107.0180000000	n/a	107018	FreqFixedSOA	1633	n/a	n/a	1
108.6510000000	n/a	108651	FreqFixedSOA	1633	n/a	n/a	1
110.2850000000	n/a	110285	FreqFixedSOA	1633	n/a	n/a	1
111.9180000000	n/a	111918	NovelFixedSOA	1633	n/a	n/a	1
113.5510000000	n/a	113551	FreqFixedSOA	1633	n/a	n/a	1
115.1850000000	n/a	115185	FreqFixedSOA	1633	n/a	n/a	1
116.8180000000	n/a	116818	GoFixedSOA	270	n/a	n/a	1
118.4510000000	n/a	118451	FreqFixedSOA	1633	n/a	n/a	1
120.0850000000	n/a	120085	FreqFixedSOA	1633	n/a	n/a	1
121.7180000000	n/a	121718	FreqFixedSOA	1633	n/a	n/a	1
123.3510000000	n/a	123351	GoFixedSOA	263	n/a	n/a	1
124.9850000000	n/a	124985	FreqFixedSOA	1633	n/a	n/a	1
126.6180000000	n/a	126618	FreqFixedSOA	1633	n/a	n/a	1
128.2510000000	n/a	128251	FreqFixedSOA	1633	n/a	n/a	1
129.8850000000	n/a	129885	GoFixedSOA	282	n/a	n/a	1
131.5180000000	n/a	131518	FreqFixedSOA	1633	n/a	n/a	1
133.1510000000	n/a	133151	FreqFixedSOA	1633	n/a	n/a	1
134.7850000000	n/a	134785	FreqFixedSOA	1633	n/a	n/a	1
136.4180000000	n/a	136418	NovelFixedSOA	1633	n/a	n/a	1
138.0510000000	n/a	138051	FreqFixedSOA	1633	n/a	n/a	1
139.6850000000	n/a	139685	NovelFixedSOA	1633	n/a	n/a	1
141.3180000000	n/a	141318	FreqFixedSOA	1633	n/a	n/a	1
142.9510000000	n/a	142951	FreqFixedSOA	1633	n/a	n/a	1
144.5850000000	n/a	144585	NovelFixedSOA	1633	n/a	n/a	1
146.2180000000	n/a	146218	FreqFixedSOA	1633	n/a	n/a	1
147.8510000000	n/a	147851	FreqFixedSOA	1633	n/a	n/a	1
149.4850000000	n/a	149485	FreqFixedSOA	1633	n/a	n/a	1
151.1180000000	n/a	151118	FreqFixedSOA	1633	n/a	n/a	1
152.7510000000	n/a	152751	FreqFixedSOA	1633	n/a	n/a	1
154.3850000000	n/a	154385	NovelFixedSOA	1633	n/a	n/a	1
156.0180000000	n/a	156018	FreqFixedSOA	1633	n/a	n/a	1
157.6510000000	n/a	157651	FreqFixedSOA	1633	n/a	n/a	1
159.2850000000	n/a	159285	FreqFixedSOA	1633	n/a	n/a	1
160.9180000000	n/a	160918	FreqFixedSOA	1633	n/a	n/a	1
162.5510000000	n/a	162551	FreqFixedSOA	1633	n/a	n/a	1
164.1850000000	n/a	164185	GoFixedSOA	280	n/a	n/a	1
165.8180000000	n/a	165818	FreqFixedSOA	1633	n/a	n/a	1
167.4510000000	n/a	167451	FreqFixedSOA	1633	n/a	n/a	1
169.0850000000	n/a	169085	GoFixedSOA	295	n/a	n/a	1
170.7180000000	n/a	170718	FreqFixedSOA	1633	n/a	n/a	1
172.3510000000	n/a	172351	NovelFixedSOA	1633	n/a	n/a	1
173.9850000000	n/a	173985	FreqFixedSOA	1633	n/a	n/a	1
175.6180000000	n/a	175618	GoFixedSOA	262	n/a	n/a	1
177.2510000000	n/a	177251	FreqFixedSOA	1633	n/a	n/a	1
178.8850000000	n/a	178885	GoFixedSOA	268	n/a	n/a	1
180.5180000000	n/a	180518	FreqFixedSOA	1633	n/a	n/a	1
182.1510000000	n/a	182151	FreqFixedSOA	1633	n/a	n/a	1
183.7850000000	n/a	183785	FreqFixedSOA	1633	n/a	n/a	1
185.4180000000	n/a	185418	FreqFixedSOA	1633	n/a	n/a	1
187.0510000000	n/a	187051	GoFixedSOA	286	n/a	n/a	1
188.6850000000	n/a	188685	FreqFixedSOA	1633	n/a	n/a	1
190.3180000000	n/a	190318	FreqFixedSOA	1633	n/a	n/a	1
191.9510000000	n/a	191951	FreqFixedSOA	1633	n/a	n/a	1
193.5850000000	n/a	193585	NovelFixedSOA	1633	n/a	n/a	1
195.2180000000	n/a	195218	FreqFixedSOA	1633	n/a	n/a	1
196.8510000000	n/a	196851	FreqFixedSOA	1633	n/a	n/a	1
198.4850000000	n/a	198485	FreqFixedSOA	1633	n/a	n/a	1
200.1180000000	n/a	200118	FreqFixedSOA	1633	n/a	n/a	1
201.7510000000	n/a	201751	NovelFixedSOA	1633	n/a	n/a	1
203.3850000000	n/a	203385	FreqFixedSOA	1633	n/a	n/a	1
205.0180000000	n/a	205018	FreqFixedSOA	1633	n/a	n/a	1
206.6510000000	n/a	206651	FreqFixedSOA	1633	n/a	n/a	1
208.2850000000	n/a	208285	FreqFixedSOA	1633	n/a	n/a	1
209.9180000000	n/a	209918	NovelFixedSOA	1633	n/a	n/a	1
211.5510000000	n/a	211551	FreqFixedSOA	1633	n/a	n/a	1
213.1850000000	n/a	213185	FreqFixedSOA	1633	n/a	n/a	1
214.8180000000	n/a	214818	GoFixedSOA	311	n/a	n/a	1
216.4510000000	n/a	216451	FreqFixedSOA	1633	n/a	n/a	1
218.0850000000	n/a	218085	FreqFixedSOA	1633	n/a	n/a	1
219.7180000000	n/a	219718	FreqFixedSOA	1633	n/a	n/a	1
221.3510000000	n/a	221351	FreqFixedSOA	1633	n/a	n/a	1
222.9850000000	n/a	222985	NovelFixedSOA	1633	n/a	n/a	1
224.6180000000	n/a	224618	FreqFixedSOA	1633	n/a	n/a	1
226.2510000000	n/a	226251	FreqFixedSOA	1633	n/a	n/a	1
