onset	duration	sample	trial_type	response_time	stim_file	value	correct
8.7360000000	n/a	8736	ignore	n/a	n/a	n/a	n/a
11.8360000000	n/a	11836	ignore	n/a	n/a	n/a	n/a
14.8520000000	n/a	14852	ignore	n/a	n/a	n/a	n/a
30.8360000000	n/a	30836	ignore	n/a	n/a	n/a	n/a
33.9360000000	n/a	33936	ignore	n/a	n/a	n/a	n/a
36.9230000000	n/a	36923	ignore	n/a	n/a	n/a	n/a
54.8690000000	n/a	54869	NeuStim	n/a	n/a	n/a	n/a
57.9690000000	n/a	57969	NeuNonAlcP1000	n/a	n/a	n/a	n/a
62.9560000000	n/a	62956	NeuNonAlcP1000	n/a	n/a	n/a	n/a
72.3020000000	n/a	72302	PosStim	n/a	n/a	n/a	n/a
75.3350000000	n/a	75335	PosAlcStimWithoutStartle	n/a	n/a	n/a	n/a
90.8350000000	n/a	90835	NeuStim	n/a	n/a	n/a	n/a
93.9350000000	n/a	93935	NeuAlcP2000	n/a	n/a	n/a	n/a
97.9220000000	n/a	97922	NeuAlcP2000	n/a	n/a	n/a	n/a
107.4690000000	n/a	107469	NegStim	n/a	n/a	n/a	n/a
110.5690000000	n/a	110569	NegNonAlcP2000	n/a	n/a	n/a	n/a
114.5560000000	n/a	114556	NegNonAlcP2000	n/a	n/a	n/a	n/a
125.4350000000	n/a	125435	NeuStim	n/a	n/a	n/a	n/a
128.4690000000	n/a	128469	NeuNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
143.1190000000	n/a	143119	PosStim	n/a	n/a	n/a	n/a
146.2190000000	n/a	146219	PosNonAlcP1000	n/a	n/a	n/a	n/a
151.2060000000	n/a	151206	PosNonAlcP1000	n/a	n/a	n/a	n/a
162.0850000000	n/a	162085	NeuStim	n/a	n/a	n/a	n/a
165.1850000000	n/a	165185	NeuAlcP1000	n/a	n/a	n/a	n/a
170.1720000000	n/a	170172	NeuAlcP1000	n/a	n/a	n/a	n/a
181.4850000000	n/a	181485	NegStim	n/a	n/a	n/a	n/a
184.5190000000	n/a	184519	NegNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
199.8190000000	n/a	199819	NeuStim	n/a	n/a	n/a	n/a
202.9190000000	n/a	202919	NeuNonAlcP1000	n/a	n/a	n/a	n/a
207.9060000000	n/a	207906	NeuNonAlcP1000	n/a	n/a	n/a	n/a
216.8520000000	n/a	216852	NegStim	n/a	n/a	n/a	n/a
219.9520000000	n/a	219952	NegNonAlcP3000	n/a	n/a	n/a	n/a
