onset	duration	sample	trial_type	response_time	stim_file	value	correct
15.7490000000	n/a	15749	ignore	16853	n/a	n/a	1
33.6660000000	n/a	33666	ignore	1000	n/a	n/a	1
35.6660000000	n/a	35666	ignore	1700	n/a	n/a	1
37.3660000000	n/a	37366	ignore	3998	n/a	n/a	1
42.4330000000	n/a	42433	ignore	1000	n/a	n/a	1
44.4330000000	n/a	44433	ignore	1700	n/a	n/a	1
46.1330000000	n/a	46133	ignore	5489	n/a	n/a	1
52.6990000000	n/a	52699	ignore	1000	n/a	n/a	1
54.6990000000	n/a	54699	ignore	1700	n/a	n/a	1
56.3990000000	n/a	56399	ignore	3995	n/a	n/a	1
61.4660000000	n/a	61466	ignore	1000	n/a	n/a	1
63.4660000000	n/a	63466	ignore	1700	n/a	n/a	1
65.1660000000	n/a	65166	ignore	3001	n/a	n/a	1
69.2330000000	n/a	69233	ignore	1000	n/a	n/a	1
71.2330000000	n/a	71233	ignore	1700	n/a	n/a	1
72.9330000000	n/a	72933	ignore	3868	n/a	n/a	1
77.8660000000	n/a	77866	ignore	1000	n/a	n/a	1
79.8660000000	n/a	79866	STATUS	1700	n/a	n/a	1
81.5660000000	n/a	81566	ignore	2307	n/a	n/a	1
84.9490000000	n/a	84949	ignore	1000	n/a	n/a	1
86.9490000000	n/a	86949	STATUS	1700	n/a	n/a	1
88.6490000000	n/a	88649	ignore	2063	n/a	n/a	1
91.7820000000	n/a	91782	ignore	1000	n/a	n/a	1
93.7830000000	n/a	93783	STATUS	1700	n/a	n/a	1
95.4820000000	n/a	95482	ignore	6283	n/a	n/a	1
101.8330000000	n/a	101833	ignore 	2000	n/a	n/a	1
109.4160000000	n/a	109416	ignore	1000	n/a	n/a	1
111.4160000000	n/a	111416	STATUS	1700	n/a	n/a	1
113.1160000000	n/a	113116	ignore	2465	n/a	n/a	0
116.6490000000	n/a	116649	ignore	1000	n/a	n/a	1
118.6490000000	n/a	118649	STATUS	1700	n/a	n/a	1
120.3490000000	n/a	120349	ignore	2263	n/a	n/a	1
123.6820000000	n/a	123682	ignore	1000	n/a	n/a	1
125.6820000000	n/a	125682	STATUS	1700	n/a	n/a	1
127.3820000000	n/a	127382	ignore	769	n/a	n/a	1
129.2160000000	n/a	129216	ignore	1000	n/a	n/a	1
131.2160000000	n/a	131216	ignore	1700	n/a	n/a	1
132.9160000000	n/a	132916	ignore	7134	n/a	n/a	1
141.1160000000	n/a	141116	ignore	1000	n/a	n/a	1
143.1160000000	n/a	143116	ignore	1700	n/a	n/a	1
144.8160000000	n/a	144816	ignore	814	n/a	n/a	0
146.6990000000	n/a	146699	ignore	1000	n/a	n/a	1
148.6990000000	n/a	148699	ignore	1700	n/a	n/a	1
150.3990000000	n/a	150399	ignore	2209	n/a	n/a	0
153.6820000000	n/a	153682	ignore	1000	n/a	n/a	1
155.6820000000	n/a	155682	ignore	1700	n/a	n/a	1
157.3820000000	n/a	157382	ignore	805	n/a	n/a	0
159.2660000000	n/a	159266	ignore	1000	n/a	n/a	1
161.2660000000	n/a	161266	ignore	1700	n/a	n/a	1
162.9660000000	n/a	162966	ignore	2847	n/a	n/a	0
165.8820000000	n/a	165882	STATUS	2000	n/a	n/a	1
176.9820000000	n/a	176982	PenaltyB1	2526	n/a	n/a	1
180.5820000000	n/a	180582	NeuCorrB1	1000	n/a	n/a	1
182.5820000000	n/a	182582	ignore	1700	n/a	n/a	1
184.2820000000	n/a	184282	PenaltyB1	3749	n/a	n/a	1
189.0990000000	n/a	189099	NeuCorrB1	1000	n/a	n/a	1
191.0990000000	n/a	191099	ignore	1700	n/a	n/a	1
192.7990000000	n/a	192799	PenaltyB1	3889	n/a	n/a	0
197.7660000000	n/a	197766	PunIncorrB1	1000	n/a	n/a	1
199.7660000000	n/a	199766	ignore	1700	n/a	n/a	1
