onset	duration	sample	trial_type	response_time	stim_file	value	correct
3.5110000000	n/a	3511	ignore	4413	n/a	n/a	1
8.9940000000	n/a	8994	ignore	1000	n/a	n/a	1
10.9940000000	n/a	10994	ignore	1700	n/a	n/a	1
12.6940000000	n/a	12694	ignore	2378	n/a	n/a	1
16.1440000000	n/a	16144	ignore	1000	n/a	n/a	1
18.1440000000	n/a	18144	ignore	1700	n/a	n/a	1
19.8440000000	n/a	19844	ignore	2217	n/a	n/a	1
23.1270000000	n/a	23127	ignore	1000	n/a	n/a	1
25.1270000000	n/a	25127	ignore	1700	n/a	n/a	1
26.8270000000	n/a	26827	ignore	1309	n/a	n/a	1
29.2110000000	n/a	29211	ignore	1000	n/a	n/a	1
31.2110000000	n/a	31211	ignore	1700	n/a	n/a	1
32.9110000000	n/a	32911	ignore	1695	n/a	n/a	1
35.6770000000	n/a	35677	ignore	1000	n/a	n/a	1
37.6770000000	n/a	37677	ignore	1700	n/a	n/a	1
39.3770000000	n/a	39377	ignore	1608	n/a	n/a	1
42.0610000000	n/a	42061	ignore	1000	n/a	n/a	1
44.0610000000	n/a	44061	STATUS	1700	n/a	n/a	1
45.7610000000	n/a	45761	ignore	1463	n/a	n/a	1
48.2940000000	n/a	48294	ignore	1000	n/a	n/a	1
50.2940000000	n/a	50294	STATUS	1700	n/a	n/a	1
51.9940000000	n/a	51994	ignore	2926	n/a	n/a	1
55.9940000000	n/a	55994	ignore	1000	n/a	n/a	1
57.9940000000	n/a	57994	STATUS	1700	n/a	n/a	1
59.6940000000	n/a	59694	ignore	3488	n/a	n/a	1
63.2610000000	n/a	63261	ignore 	2000	n/a	n/a	1
71.8270000000	n/a	71827	ignore	1000	n/a	n/a	1
73.8270000000	n/a	73827	STATUS	1700	n/a	n/a	1
75.5270000000	n/a	75527	ignore	1216	n/a	n/a	0
77.8110000000	n/a	77811	ignore	1000	n/a	n/a	1
79.8110000000	n/a	79811	STATUS	1700	n/a	n/a	1
81.5110000000	n/a	81511	ignore	781	n/a	n/a	1
83.3610000000	n/a	83361	ignore	1000	n/a	n/a	1
85.3610000000	n/a	85361	STATUS	1700	n/a	n/a	1
