onset	duration	sample	trial_type	response_time	stim_file	value	correct
4.5810000000	n/a	4581	FrequentFixedSOA	1633	n/a	n/a	1
6.2140000000	n/a	6214	FrequentFixedSOA	1633	n/a	n/a	1
7.8470000000	n/a	7847	FrequentFixedSOA	1633	n/a	n/a	1
9.4810000000	n/a	9481	FrequentFixedSOA	1633	n/a	n/a	1
11.1140000000	n/a	11114	FrequentFixedSOA	1633	n/a	n/a	1
12.7470000000	n/a	12747	FrequentFixedSOA	1633	n/a	n/a	1
14.3810000000	n/a	14381	FrequentFixedSOA	1633	n/a	n/a	1
16.0140000000	n/a	16014	FrequentFixedSOA	1633	n/a	n/a	1
17.6470000000	n/a	17647	FrequentFixedSOA	1633	n/a	n/a	1
19.2810000000	n/a	19281	FrequentFixedSOA	1633	n/a	n/a	1
20.9140000000	n/a	20914	NovelFixedSOA	1633	n/a	n/a	1
22.5470000000	n/a	22547	FrequentFixedSOA	1633	n/a	n/a	1
24.1810000000	n/a	24181	GoFixedSOA	478	n/a	n/a	1
25.8140000000	n/a	25814	FrequentFixedSOA	1633	n/a	n/a	1
27.4470000000	n/a	27447	FrequentFixedSOA	1633	n/a	n/a	1
29.0800000000	n/a	29080	FrequentFixedSOA	1633	n/a	n/a	1
30.7140000000	n/a	30714	GoFixedSOA	377	n/a	n/a	1
32.3470000000	n/a	32347	FrequentFixedSOA	1633	n/a	n/a	1
33.9800000000	n/a	33980	FrequentFixedSOA	1633	n/a	n/a	1
35.6140000000	n/a	35614	FrequentFixedSOA	1633	n/a	n/a	1
37.2470000000	n/a	37247	NovelFixedSOA	1633	n/a	n/a	1
38.8800000000	n/a	38880	FrequentFixedSOA	1633	n/a	n/a	1
40.5140000000	n/a	40514	FrequentFixedSOA	1633	n/a	n/a	1
42.1470000000	n/a	42147	FrequentFixedSOA	1633	n/a	n/a	1
43.7800000000	n/a	43780	GoFixedSOA	330	n/a	n/a	1
45.4140000000	n/a	45414	FrequentFixedSOA	1633	n/a	n/a	1
47.0470000000	n/a	47047	NovelFixedSOA	1633	n/a	n/a	1
48.6800000000	n/a	48680	FrequentFixedSOA	1633	n/a	n/a	1
50.3140000000	n/a	50314	FrequentFixedSOA	1633	n/a	n/a	1
51.9470000000	n/a	51947	FrequentFixedSOA	1633	n/a	n/a	1
53.5800000000	n/a	53580	GoFixedSOA	368	n/a	n/a	1
55.2140000000	n/a	55214	FrequentFixedSOA	1633	n/a	n/a	1
56.8470000000	n/a	56847	GoFixedSOA	387	n/a	n/a	1
58.4800000000	n/a	58480	FrequentFixedSOA	1633	n/a	n/a	1
60.1140000000	n/a	60114	FrequentFixedSOA	1633	n/a	n/a	1
61.7470000000	n/a	61747	GoFixedSOA	345	n/a	n/a	1
63.3800000000	n/a	63380	FrequentFixedSOA	1633	n/a	n/a	1
65.0140000000	n/a	65014	FrequentFixedSOA	1633	n/a	n/a	1
66.6470000000	n/a	66647	FrequentFixedSOA	1633	n/a	n/a	1
68.2800000000	n/a	68280	FrequentFixedSOA	1633	n/a	n/a	1
69.9140000000	n/a	69914	NovelFixedSOA	1633	n/a	n/a	1
71.5470000000	n/a	71547	FrequentFixedSOA	1633	n/a	n/a	1
73.1800000000	n/a	73180	NovelFixedSOA	1633	n/a	n/a	1
74.8140000000	n/a	74814	FrequentFixedSOA	1633	n/a	n/a	1
