onset	duration	sample	trial_type	response_time	stim_file	value	correct
6.3050000000	n/a	6305	ignore	n/a	n/a	n/a	n/a
9.4050000000	n/a	9405	ignore	n/a	n/a	n/a	n/a
12.4210000000	n/a	12421	ignore	n/a	n/a	n/a	n/a
29.3710000000	n/a	29371	ignore	n/a	n/a	n/a	n/a
32.4710000000	n/a	32471	ignore	n/a	n/a	n/a	n/a
35.4580000000	n/a	35458	ignore	n/a	n/a	n/a	n/a
53.3050000000	n/a	53305	NeuStim	n/a	n/a	n/a	n/a
56.4050000000	n/a	56405	NeuNonAlcP1000	n/a	n/a	n/a	n/a
61.3920000000	n/a	61392	NeuNonAlcP1000	n/a	n/a	n/a	n/a
71.7880000000	n/a	71788	PosStim	n/a	n/a	n/a	n/a
74.8210000000	n/a	74821	PosAlcStimWithoutStartle	n/a	n/a	n/a	n/a
90.0210000000	n/a	90021	NeuStim	n/a	n/a	n/a	n/a
93.1210000000	n/a	93121	NeuAlcP2000	n/a	n/a	n/a	n/a
97.1080000000	n/a	97108	NeuAlcP2000	n/a	n/a	n/a	n/a
108.6880000000	n/a	108688	NegStim	n/a	n/a	n/a	n/a
111.7880000000	n/a	111788	NegNonAlcP2000	n/a	n/a	n/a	n/a
115.7750000000	n/a	115775	NegNonAlcP2000	n/a	n/a	n/a	n/a
127.9710000000	n/a	127971	NeuStim	n/a	n/a	n/a	n/a
131.0050000000	n/a	131005	NeuNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
146.5380000000	n/a	146538	PosStim	n/a	n/a	n/a	n/a
149.6380000000	n/a	149638	PosNonAlcP1000	n/a	n/a	n/a	n/a
154.6250000000	n/a	154625	PosNonAlcP1000	n/a	n/a	n/a	n/a
163.0050000000	n/a	163005	NeuStim	n/a	n/a	n/a	n/a
166.1050000000	n/a	166105	NeuAlcP1000	n/a	n/a	n/a	n/a
171.0920000000	n/a	171092	NeuAlcP1000	n/a	n/a	n/a	n/a
181.4550000000	n/a	181455	NegStim	n/a	n/a	n/a	n/a
184.4880000000	n/a	184488	NegNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
199.8710000000	n/a	199871	NeuStim	n/a	n/a	n/a	n/a
202.9710000000	n/a	202971	NeuNonAlcP1000	n/a	n/a	n/a	n/a
207.9580000000	n/a	207958	NeuNonAlcP1000	n/a	n/a	n/a	n/a
217.5210000000	n/a	217521	NegStim	n/a	n/a	n/a	n/a
220.6210000000	n/a	220621	NegNonAlcP3000	n/a	n/a	n/a	n/a
223.6080000000	n/a	223608	NegNonAlcP3000	n/a	n/a	n/a	n/a
234.1210000000	n/a	234121	PosStim	n/a	n/a	n/a	n/a
237.2210000000	n/a	237221	PosNonAlcP3000	n/a	n/a	n/a	n/a
240.2080000000	n/a	240208	PosNonAlcP3000	n/a	n/a	n/a	n/a
251.7380000000	n/a	251738	NeuStim	n/a	n/a	n/a	n/a
254.8380000000	n/a	254838	NeuAlcP1000	n/a	n/a	n/a	n/a
259.8250000000	n/a	259825	NeuAlcP1000	n/a	n/a	n/a	n/a
269.3380000000	n/a	269338	NegStim	n/a	n/a	n/a	n/a
272.3710000000	n/a	272371	NegAlcStimWithoutStartle	n/a	n/a	n/a	n/a
285.6540000000	n/a	285654	PosStim	n/a	n/a	n/a	n/a
288.6880000000	n/a	288688	PosNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
303.8880000000	n/a	303888	NegStim	n/a	n/a	n/a	n/a
306.9880000000	n/a	306988	NegAlcP3000	n/a	n/a	n/a	n/a
309.9750000000	n/a	309975	NegAlcP3000	n/a	n/a	n/a	n/a
323.9380000000	n/a	323938	NeuStim	n/a	n/a	n/a	n/a
326.9710000000	n/a	326971	NeuAlcStimWithoutStartle	n/a	n/a	n/a	n/a
342.9880000000	n/a	342988	PosStim	n/a	n/a	n/a	n/a
346.0880000000	n/a	346088	PosNonAlcP1000	n/a	n/a	n/a	n/a
