onset	duration	sample	trial_type	response_time	stim_file	value	correct
4.3940000000	n/a	4394	ignore	2376	n/a	n/a	1
7.8440000000	n/a	7844	ignore	1000	n/a	n/a	1
9.8440000000	n/a	9844	ignore	1700	n/a	n/a	1
11.5440000000	n/a	11544	ignore	1821	n/a	n/a	1
14.4270000000	n/a	14427	ignore	1000	n/a	n/a	1
16.4270000000	n/a	16427	ignore	1700	n/a	n/a	1
18.1270000000	n/a	18127	ignore	695	n/a	n/a	1
19.8940000000	n/a	19894	ignore	1000	n/a	n/a	1
21.8940000000	n/a	21894	ignore	1700	n/a	n/a	1
23.5940000000	n/a	23594	ignore	1137	n/a	n/a	1
25.7940000000	n/a	25794	ignore	1000	n/a	n/a	1
27.7940000000	n/a	27794	ignore	1700	n/a	n/a	1
29.4940000000	n/a	29494	ignore	2269	n/a	n/a	1
32.8270000000	n/a	32827	ignore	1000	n/a	n/a	1
34.8270000000	n/a	34827	ignore	1700	n/a	n/a	1
36.5270000000	n/a	36527	ignore	954	n/a	n/a	1
38.5440000000	n/a	38544	ignore	1000	n/a	n/a	1
40.5440000000	n/a	40544	STATUS	1700	n/a	n/a	1
42.2440000000	n/a	42244	ignore	1053	n/a	n/a	1
44.3600000000	n/a	44360	ignore	1000	n/a	n/a	1
46.3600000000	n/a	46360	STATUS	1700	n/a	n/a	1
48.0600000000	n/a	48060	ignore	507	n/a	n/a	1
49.6440000000	n/a	49644	ignore	1000	n/a	n/a	1
51.6440000000	n/a	51644	STATUS	1700	n/a	n/a	1
53.3440000000	n/a	53344	ignore	3079	n/a	n/a	1
56.4940000000	n/a	56494	ignore 	2000	n/a	n/a	1
64.5270000000	n/a	64527	ignore	1000	n/a	n/a	1
66.5270000000	n/a	66527	STATUS	1700	n/a	n/a	1
68.2270000000	n/a	68227	ignore	1307	n/a	n/a	0
70.6100000000	n/a	70610	ignore	1000	n/a	n/a	1
72.6100000000	n/a	72610	STATUS	1700	n/a	n/a	1
74.3100000000	n/a	74310	ignore	410	n/a	n/a	1
75.7940000000	n/a	75794	ignore	1000	n/a	n/a	1
77.7940000000	n/a	77794	STATUS	1700	n/a	n/a	1
79.4940000000	n/a	79494	ignore	389	n/a	n/a	1
80.9600000000	n/a	80960	ignore	1000	n/a	n/a	1
82.9600000000	n/a	82960	ignore	1700	n/a	n/a	1
84.6600000000	n/a	84660	ignore	565	n/a	n/a	0
86.2940000000	n/a	86294	ignore	1000	n/a	n/a	1
88.2940000000	n/a	88294	ignore	1700	n/a	n/a	1
89.9940000000	n/a	89994	ignore	1734	n/a	n/a	1
92.7940000000	n/a	92794	ignore	1000	n/a	n/a	1
94.7940000000	n/a	94794	ignore	1700	n/a	n/a	1
96.4940000000	n/a	96494	ignore	457	n/a	n/a	1
98.0270000000	n/a	98027	ignore	1000	n/a	n/a	1
100.0270000000	n/a	100027	ignore	1700	n/a	n/a	1
101.7270000000	n/a	101727	ignore	725	n/a	n/a	1
103.5270000000	n/a	103527	ignore	1000	n/a	n/a	1
105.5270000000	n/a	105527	ignore	1700	n/a	n/a	1
107.2270000000	n/a	107227	ignore	1553	n/a	n/a	1
