onset	duration	sample	trial_type	response_time	stim_file	value	correct
32.4030000000	n/a	32403	ignore	1489	n/a	n/a	1
34.9700000000	n/a	34970	ignore	1000	n/a	n/a	1
36.9700000000	n/a	36970	ignore	1700	n/a	n/a	1
38.6700000000	n/a	38670	ignore	1557	n/a	n/a	1
41.3030000000	n/a	41303	ignore	1000	n/a	n/a	1
43.3030000000	n/a	43303	ignore	1700	n/a	n/a	1
45.0030000000	n/a	45003	ignore	669	n/a	n/a	1
46.7370000000	n/a	46737	ignore	1000	n/a	n/a	1
48.7370000000	n/a	48737	ignore	1700	n/a	n/a	1
50.4370000000	n/a	50437	ignore	2369	n/a	n/a	1
53.8700000000	n/a	53870	ignore	1000	n/a	n/a	1
55.8700000000	n/a	55870	ignore	1700	n/a	n/a	1
57.5700000000	n/a	57570	ignore	1529	n/a	n/a	1
60.1700000000	n/a	60170	ignore	1000	n/a	n/a	1
62.1700000000	n/a	62170	ignore	1700	n/a	n/a	1
63.8700000000	n/a	63870	ignore	467	n/a	n/a	1
65.4030000000	n/a	65403	ignore	1000	n/a	n/a	1
67.4030000000	n/a	67403	STATUS	1700	n/a	n/a	1
69.1030000000	n/a	69103	ignore	1819	n/a	n/a	1
71.9870000000	n/a	71987	ignore	1000	n/a	n/a	1
73.9870000000	n/a	73987	STATUS	1700	n/a	n/a	1
75.6870000000	n/a	75687	ignore	769	n/a	n/a	1
77.5200000000	n/a	77520	ignore	1000	n/a	n/a	1
79.5200000000	n/a	79520	STATUS	1700	n/a	n/a	1
81.2200000000	n/a	81220	ignore	3914	n/a	n/a	1
85.2030000000	n/a	85203	ignore 	2000	n/a	n/a	1
91.5870000000	n/a	91587	ignore	1000	n/a	n/a	1
93.5870000000	n/a	93587	STATUS	1700	n/a	n/a	1
95.2870000000	n/a	95287	ignore	1250	n/a	n/a	1
97.6030000000	n/a	97603	ignore	1000	n/a	n/a	1
99.6030000000	n/a	99603	STATUS	1700	n/a	n/a	1
101.3030000000	n/a	101303	ignore	856	n/a	n/a	0
103.2370000000	n/a	103237	ignore	1000	n/a	n/a	1
105.2370000000	n/a	105237	STATUS	1700	n/a	n/a	1
106.9370000000	n/a	106937	ignore	290	n/a	n/a	1
108.3030000000	n/a	108303	ignore	1000	n/a	n/a	1
110.3030000000	n/a	110303	ignore	1700	n/a	n/a	1
112.0030000000	n/a	112003	ignore	1703	n/a	n/a	1
114.7700000000	n/a	114770	ignore	1000	n/a	n/a	1
116.7700000000	n/a	116770	ignore	1700	n/a	n/a	1
118.4700000000	n/a	118470	ignore	727	n/a	n/a	1
120.2700000000	n/a	120270	ignore	1000	n/a	n/a	1
122.2700000000	n/a	122270	ignore	1700	n/a	n/a	1
123.9700000000	n/a	123970	ignore	775	n/a	n/a	1
125.8200000000	n/a	125820	ignore	1000	n/a	n/a	1
127.8200000000	n/a	127820	ignore	1700	n/a	n/a	1
129.5200000000	n/a	129520	ignore	418	n/a	n/a	0
131.0030000000	n/a	131003	ignore	1000	n/a	n/a	1
133.0030000000	n/a	133003	ignore	1700	n/a	n/a	1
134.7030000000	n/a	134703	ignore	3074	n/a	n/a	1
137.8530000000	n/a	137853	ignore 	2000	n/a	n/a	1
168.5030000000	n/a	168503	PenaltyB1	1065	n/a	n/a	1
170.6370000000	n/a	170637	NeuCorrB1	1000	n/a	n/a	1
172.6370000000	n/a	172637	ignore	1700	n/a	n/a	1
174.3370000000	n/a	174337	PenaltyB1	1846	n/a	n/a	1
177.2530000000	n/a	177253	NeuCorrB1	1000	n/a	n/a	1
179.2530000000	n/a	179253	ignore	1700	n/a	n/a	1
180.9530000000	n/a	180953	PenaltyB1	2641	n/a	n/a	1
184.6700000000	n/a	184670	NeuCorrB1	1000	n/a	n/a	1
186.6700000000	n/a	186670	ignore	1700	n/a	n/a	1
188.3700000000	n/a	188370	RewardB1	1180	n/a	n/a	0
190.6200000000	n/a	190620	NeuIncorrB1	1000	n/a	n/a	1
192.6200000000	n/a	192620	ignore	1700	n/a	n/a	1
194.3200000000	n/a	194320	RewardB1	1952	n/a	n/a	0
