onset	duration	sample	trial_type	response_time	stim_file	value	correct
9.5480000000	n/a	9548	ignore	n/a	n/a	n/a	n/a
12.6480000000	n/a	12648	ignore	n/a	n/a	n/a	n/a
15.6630000000	n/a	15663	ignore	n/a	n/a	n/a	n/a
32.2980000000	n/a	32298	ignore	n/a	n/a	n/a	n/a
35.3980000000	n/a	35398	ignore	n/a	n/a	n/a	n/a
38.3850000000	n/a	38385	ignore	n/a	n/a	n/a	n/a
53.7640000000	n/a	53764	PosStim	n/a	n/a	n/a	n/a
56.7970000000	n/a	56797	PosNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
70.1640000000	n/a	70164	NegStim	n/a	n/a	n/a	n/a
73.1970000000	n/a	73197	NegNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
88.3970000000	n/a	88397	NeuStim	n/a	n/a	n/a	n/a
91.4970000000	n/a	91497	NeuNonAlcP2000	n/a	n/a	n/a	n/a
95.4840000000	n/a	95484	NeuNonAlcP2000	n/a	n/a	n/a	n/a
107.6470000000	n/a	107647	NegStim	n/a	n/a	n/a	n/a
110.7470000000	n/a	110747	NegAlcP2000	n/a	n/a	n/a	n/a
114.7340000000	n/a	114734	NegAlcP2000	n/a	n/a	n/a	n/a
125.5810000000	n/a	125581	NeuStim	n/a	n/a	n/a	n/a
128.6140000000	n/a	128614	NeuAlcStimWithoutStartle	n/a	n/a	n/a	n/a
142.9470000000	n/a	142947	PosStim	n/a	n/a	n/a	n/a
146.0470000000	n/a	146047	PosAlcP1000	n/a	n/a	n/a	n/a
151.0340000000	n/a	151034	PosAlcP1000	n/a	n/a	n/a	n/a
160.9470000000	n/a	160947	NeuStim	n/a	n/a	n/a	n/a
164.0470000000	n/a	164047	NeuAlcP2000	n/a	n/a	n/a	n/a
168.0340000000	n/a	168034	NeuAlcP2000	n/a	n/a	n/a	n/a
180.2970000000	n/a	180297	NegStim	n/a	n/a	n/a	n/a
183.3970000000	n/a	183397	NegAlcP3000	n/a	n/a	n/a	n/a
