onset	duration	sample	trial_type	response_time	stim_file	value	correct
8.5460000000	n/a	8546	ignore	n/a	n/a	n/a	n/a
11.6460000000	n/a	11646	ignore	n/a	n/a	n/a	n/a
14.6540000000	n/a	14654	ignore	n/a	n/a	n/a	n/a
29.8630000000	n/a	29863	ignore	n/a	n/a	n/a	n/a
32.9630000000	n/a	32963	ignore	n/a	n/a	n/a	n/a
35.9500000000	n/a	35950	ignore	n/a	n/a	n/a	n/a
52.4790000000	n/a	52479	PosStim	n/a	n/a	n/a	n/a
55.5130000000	n/a	55513	PosNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
70.7290000000	n/a	70729	NegStim	n/a	n/a	n/a	n/a
73.7630000000	n/a	73763	NegNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
90.6790000000	n/a	90679	NeuStim	n/a	n/a	n/a	n/a
93.7790000000	n/a	93779	NeuNonAlcP2000	n/a	n/a	n/a	n/a
97.7660000000	n/a	97766	NeuNonAlcP2000	n/a	n/a	n/a	n/a
107.3790000000	n/a	107379	NegStim	n/a	n/a	n/a	n/a
110.4790000000	n/a	110479	NegAlcP2000	n/a	n/a	n/a	n/a
114.4660000000	n/a	114466	NegAlcP2000	n/a	n/a	n/a	n/a
124.0790000000	n/a	124079	NeuStim	n/a	n/a	n/a	n/a
127.1130000000	n/a	127113	NeuAlcStimWithoutStartle	n/a	n/a	n/a	n/a
142.8790000000	n/a	142879	PosStim	n/a	n/a	n/a	n/a
145.9790000000	n/a	145979	PosAlcP1000	n/a	n/a	n/a	n/a
150.9660000000	n/a	150966	PosAlcP1000	n/a	n/a	n/a	n/a
162.0790000000	n/a	162079	NeuStim	n/a	n/a	n/a	n/a
165.1790000000	n/a	165179	NeuAlcP2000	n/a	n/a	n/a	n/a
169.1660000000	n/a	169166	NeuAlcP2000	n/a	n/a	n/a	n/a
181.5620000000	n/a	181562	NegStim	n/a	n/a	n/a	n/a
184.6620000000	n/a	184662	NegAlcP3000	n/a	n/a	n/a	n/a
187.6490000000	n/a	187649	NegAlcP3000	n/a	n/a	n/a	n/a
200.7620000000	n/a	200762	PosStim	n/a	n/a	n/a	n/a
203.7960000000	n/a	203796	PosNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
219.9960000000	n/a	219996	NeuStim	n/a	n/a	n/a	n/a
223.0960000000	n/a	223096	NeuAlcP1000	n/a	n/a	n/a	n/a
228.0830000000	n/a	228083	NeuAlcP1000	n/a	n/a	n/a	n/a
236.3790000000	n/a	236379	NegStim	n/a	n/a	n/a	n/a
239.4790000000	n/a	239479	NegNonAlcP3000	n/a	n/a	n/a	n/a
242.4660000000	n/a	242466	NegNonAlcP3000	n/a	n/a	n/a	n/a
253.6120000000	n/a	253612	PosStim	n/a	n/a	n/a	n/a
256.7120000000	n/a	256712	PosAlcP2000	n/a	n/a	n/a	n/a
260.6990000000	n/a	260699	PosAlcP2000	n/a	n/a	n/a	n/a
273.1620000000	n/a	273162	NegStim	n/a	n/a	n/a	n/a
276.1960000000	n/a	276196	NegNonAlcStimWithoutStartle	n/a	n/a	n/a	n/a
290.2790000000	n/a	290279	PosStim	n/a	n/a	n/a	n/a
293.3120000000	n/a	293312	PosAlcStimWithoutStartle	n/a	n/a	n/a	n/a
309.1790000000	n/a	309179	NeuStim	n/a	n/a	n/a	n/a
312.2790000000	n/a	312279	NeuNonAlcP3000	n/a	n/a	n/a	n/a
315.2660000000	n/a	315266	NeuNonAlcP3000	n/a	n/a	n/a	n/a
326.8460000000	n/a	326846	NegStim	n/a	n/a	n/a	n/a
329.9460000000	n/a	329946	NegAlcP1000	n/a	n/a	n/a	n/a
334.9330000000	n/a	334933	NegAlcP1000	n/a	n/a	n/a	n/a
345.4790000000	n/a	345479	NeuStim	n/a	n/a	n/a	n/a
348.5790000000	n/a	348579	NeuAlcP3000	n/a	n/a	n/a	n/a
